,Energies,Losses,Variations,Model dh,Time
35,-1979.6679409921258,-1199.3806818883404,41796.50141787937,2,0.09657049179077148
36,-1984.876015902665,-876.2232558193786,28963.141294839083,2,0.11237978935241699
37,-2048.4764861246663,-761.4560525214083,26773.33336128907,2,0.11281442642211914
38,-2044.6318949518775,-934.3753463279432,29838.120090307504,2,0.11224603652954102
39,-2106.6399644713288,-1002.022944353863,33507.79553343893,2,0.11285400390625
40,-2085.0186278482424,-961.2163159976516,30894.37165508111,2,0.09722399711608887
41,-2122.4129324832106,-570.9402919388257,17970.61756009944,2,0.11279463768005371
42,-2137.160032175948,-770.2207400984481,23507.240368018287,2,0.11220693588256836
43,-2068.6294589434488,-685.3048238889658,21152.121918931185,2,0.1127772331237793
44,-2133.4295129164307,-706.370652253755,20693.254781228632,2,0.11182856559753418
45,-2164.504256208767,-602.1698882897589,18315.69729932863,2,0.09697651863098145
46,-2173.2032108880953,-687.3161080414668,20118.9985709633,2,0.11222505569458008
47,-2179.786245409208,-490.0976037398707,14917.49979426721,2,0.11209845542907715
48,-2181.9103669665346,-679.6644255811615,19923.340456053596,2,0.11185622215270996
49,-2189.8689401690094,-547.8886037876357,16088.844926883598,2,0.11207818984985352
50,-2190.2582152912464,-574.951609485979,16405.081648741263,2,0.09648346900939941
51,-2207.6454708236947,-557.4205441670675,15508.177845178028,2,0.11202311515808105
52,-2203.9390510197986,-626.8470439826917,17563.44974152336,2,0.1122133731842041
53,-2218.4752559577732,-540.6607163185514,15144.97522387908,2,0.11197543144226074
54,-2225.885432602729,-749.0645567316398,20250.325349833296,2,0.11247944831848145
55,-2224.10739084412,-587.3958849847439,16375.698234838808,2,0.09678077697753906
56,-2233.268694538504,-403.5453998583727,11131.112669926018,2,0.11263275146484375
57,-2225.1224476237103,-576.0716868220846,15134.67737338291,2,0.11264610290527344
58,-2222.976990204304,-510.8474227460029,13384.759740019468,2,0.1122896671295166
59,-2227.3784090575555,-544.4841189430656,14385.465710786344,2,0.11258745193481445
60,-2256.148459226446,-458.375977332574,12133.665026668683,2,0.09644865989685059
61,-2268.647267798988,-349.761305089068,9035.408842291768,2,0.1125481128692627
62,-2254.942819032375,-457.2861621242536,11659.972745409419,2,0.11236858367919922
63,-2259.115740587493,-398.04160190831726,10347.836287405204,2,0.11249828338623047
64,-2265.720441984952,-487.3871178461537,12391.491093589379,2,0.11224055290222168
65,-2277.9438777640207,-358.31812346789025,9293.980726389766,2,0.09700274467468262
66,-2292.131733056412,-369.83906988723436,9143.355972499648,2,0.11099600791931152
67,-2258.2299775436572,-470.6532763256111,11330.9549298671,2,0.11170744895935059
68,-2272.523100176226,-379.3259685485874,10067.877101260301,2,0.1116786003112793
69,-2275.315277716799,-386.53925824483406,9389.041772611461,2,0.11148667335510254
70,-2276.841521244103,-342.0253547318773,8665.22512621622,2,0.09629487991333008
71,-2277.3707046513637,-450.57406502859124,10927.81445598734,2,0.11136412620544434
72,-2293.159780256664,-366.06807999751953,9000.34855995623,2,0.11164736747741699
73,-2303.603110150047,-296.901632353595,7080.04483564701,2,0.11145162582397461
74,-2309.132078579325,-276.79866937331207,6485.536878222058,2,0.11147880554199219
75,-2285.3437297504915,-296.47239963001965,7001.262044904189,2,0.09616565704345703
76,-2286.908984382746,-381.8768951036053,8970.818834227504,2,0.11210131645202637
77,-2294.046743359337,-301.0550249909592,7239.77056283224,2,0.11188220977783203
78,-2298.3602838821116,-267.90009885005463,6317.9100643884,2,0.11175704002380371
79,-2297.480544104031,-290.0207646160695,6941.080657518394,2,0.11184287071228027
80,-2290.297744162804,-261.98425493952794,6404.263827392028,2,0.09595465660095215
81,-2293.7736250185835,-327.6334531284888,7689.970915358863,2,0.11216378211975098
82,-2300.096896721267,-265.5890684039332,6659.7282979064175,2,0.11177968978881836
83,-2285.7725466259344,-342.9982966887039,7659.762760792583,2,0.11214089393615723
84,-2298.4088828460194,-321.62639714467764,7308.547522336449,2,0.11187028884887695
85,-2298.1376350914084,-311.5954673475161,7168.328907338305,2,0.09673357009887695
86,-2313.133941956474,-266.4308431221435,6044.103757004526,2,0.11120796203613281
87,-2307.7646333641383,-284.58159432552753,6374.689369891052,2,0.11134004592895508
88,-2296.5993523868146,-416.58129694679883,8949.943036022909,2,0.1109764575958252
89,-2299.3414574723474,-290.57562646076303,6500.36134462452,2,0.11132311820983887
90,-2312.1135898683174,-295.4016555999786,6581.916387130951,2,0.09634876251220703
91,-2310.7276576708077,-210.95453768925108,4672.352252769216,2,0.11145353317260742
92,-2314.3028615107974,-276.5372581599322,5915.869987698666,2,0.11145997047424316
93,-2304.775641350163,-301.60210674188124,6565.366287282875,2,0.11146020889282227
94,-2295.3824664280205,-454.3924327483547,9573.626840158118,2,0.11171245574951172
95,-2308.791618882892,-282.4744907205063,6306.514839946266,2,0.09596705436706543
96,-2315.9040019795148,-266.8060916235876,5795.564949956095,2,0.1109774112701416
97,-2314.8575103792973,-204.40590407659286,4490.7989850080885,2,0.11193490028381348
98,-2312.9350359073865,-208.08488937955912,4430.206370868058,2,0.11142420768737793
99,-2318.0317834752386,-185.57522475467516,4072.5139307181166,2,0.11188244819641113
100,-2320.170994882548,-242.96662424635056,5544.951928449848,2,0.0952901840209961
101,-2324.794186827529,-252.6541451406653,5266.811226321959,2,0.11194014549255371
102,-2313.1699207757924,-330.07239345254897,7040.592839084382,2,0.11107873916625977
103,-2322.2461339984225,-251.8273753292181,5771.236907902536,2,0.11207294464111328
104,-2339.275854447597,-192.8659508213919,4051.2550233894144,2,0.11123490333557129
105,-2323.4687713041953,-237.03182258052504,5055.440961503375,2,0.09670495986938477
106,-2322.440390873698,-243.63460746781206,5163.254074775774,2,0.11119341850280762
107,-2325.355447399631,-215.36557825104478,4607.996157314023,2,0.11190438270568848
108,-2332.8303834163466,-220.08853835798953,4673.870135822203,2,0.11156105995178223
109,-2325.5698122731155,-240.74148046884665,5199.56439297225,2,0.11181116104125977
110,-2313.079783289683,-258.04625758338085,5363.401493799611,2,0.09581303596496582
111,-2318.2181461390787,-245.29265979913927,4989.522115855773,2,0.11132621765136719
112,-2332.469510720637,-175.36316694475747,3853.2446360841354,2,0.11144328117370605
113,-2329.715122712461,-189.03461888246298,4045.1498969131408,2,0.11129069328308105
114,-2329.3396366319644,-171.43857494005607,3714.3611934474816,2,0.11139035224914551
115,-2323.173279370854,-162.14463316275706,3559.7978386664245,2,0.09574508666992188
116,-2329.4519090633353,-212.61305159400692,4529.009100788356,2,0.11164593696594238
117,-2337.7799921427195,-162.87310785301005,3422.194155223116,2,0.11134529113769531
118,-2339.021289891361,-163.09580280857298,3367.695643772053,2,0.11208605766296387
119,-2336.9708486990567,-163.30413678134798,3214.8354865753954,2,0.11199450492858887
120,-2333.7104786174605,-175.17641909791755,3545.9381259987854,2,0.09621763229370117
121,-2336.829678176655,-201.3731391052363,4029.9075109215537,2,0.11213231086730957
122,-2325.2511175276795,-233.08899720124558,5217.767002730438,2,0.1118016242980957
123,-2322.1753448929003,-215.56124043006798,4577.42610530181,2,0.11195945739746094
124,-2327.432395677378,-234.8561499448569,4943.053072593564,2,0.1109778881072998
125,-2336.7583765790378,-198.92855215844716,3998.5908215479367,2,0.09636545181274414
126,-2331.652766447992,-168.51730693848978,3344.218662022096,2,0.11121368408203125
127,-2329.454015768791,-218.64384717828906,4415.383969645864,2,0.11184406280517578
128,-2341.6601986402666,-129.84610416364637,2848.4798511162826,2,0.11112141609191895
129,-2334.6230598882166,-170.2642052528936,3484.2219922154495,2,0.11190915107727051
130,-2332.8350448156525,-228.03553289497853,4526.58943582863,2,0.09549522399902344
131,-2329.672014509381,-175.89343837803668,3561.5719778135217,2,0.1112368106842041
132,-2345.1052997374186,-134.61696557918825,2611.908607395256,2,0.11138463020324707
133,-2331.836366499578,-238.87342848184613,4718.406846379532,2,0.11128568649291992
134,-2331.8017021793826,-205.5897911191245,4144.323351124116,2,0.11145353317260742
135,-2330.0279740468955,-274.12934100700477,5075.052914153011,2,0.09576845169067383
136,-2328.679663690638,-255.93176706915762,4941.437273540377,2,0.11147212982177734
137,-2336.3546744157397,-143.3423406141203,3034.4807365819884,2,0.1115715503692627
138,-2338.789344386171,-157.34119541242757,3099.064064398196,2,0.11158013343811035
139,-2340.840944360841,-135.8142876856867,2582.489347744353,2,0.11151576042175293
140,-2337.7305385593604,-147.2160019852851,2935.499269521483,2,0.09629535675048828
141,-2341.1811424124517,-157.5835580185999,2911.329909312491,2,0.11192750930786133
142,-2344.7892388475193,-127.75833256796439,2411.9777719684107,2,0.1115717887878418
143,-2340.4031931131844,-139.28698216618318,2837.4433739998467,2,0.11199522018432617
144,-2339.722140971461,-144.6416435884448,2845.419199377593,2,0.11165809631347656
145,-2340.511298487534,-160.2250455471927,3217.9533799917344,2,0.09669780731201172
146,-2342.4172967346058,-121.95348158541239,2562.5588298576604,2,0.11113262176513672
147,-2333.425068394333,-192.22317190077578,3819.7839088913684,2,0.11190390586853027
148,-2348.0661901402163,-118.43151745308788,2185.385704862187,2,0.11159324645996094
149,-2334.7300004679796,-174.5890605680097,3380.811660776227,2,0.11193537712097168
150,-2342.7833221322117,-117.90014519826958,2284.422097303132,2,0.09610700607299805
151,-2325.794184605875,-260.92356654373197,4828.274444179711,2,0.11153435707092285
152,-2342.718783416865,-129.6997844200663,2483.9504496234904,2,0.11104846000671387
153,-2334.0137755288747,-215.38865728088945,3871.2365008442243,2,0.11143755912780762
154,-2340.8438380223465,-154.32357052221747,2929.6319339588763,2,0.11153554916381836
155,-2339.1023821058398,-172.14080394464497,3156.682351414811,2,0.09572958946228027
156,-2340.7288715492086,-152.1037510756323,2926.90401060245,2,0.11118841171264648
157,-2345.1805454520772,-129.94371880089628,2301.0267517049665,2,0.11125802993774414
158,-2352.3175631198487,-143.47540280686414,2428.1641869459795,2,0.11140108108520508
159,-2330.028718696135,-203.48881692608495,3768.7146510577168,2,0.11142516136169434
160,-2343.922332202727,-116.27854268001094,2191.1798844207106,2,0.0957183837890625
161,-2342.741142806263,-132.73020487318382,2450.9326839168493,2,0.11199212074279785
162,-2347.1113289594414,-155.43531457172062,2732.7530601780973,2,0.11143827438354492
163,-2345.012960821488,-163.04373844891475,2836.3774507178805,2,0.1115264892578125
164,-2346.7811656197027,-104.57232003055987,2050.7667598532516,2,0.11102151870727539
165,-2336.6538337596526,-219.5601801872501,4160.84078007248,2,0.09696459770202637
166,-2343.6751539459287,-149.91089152865246,2785.011610381265,2,0.11188936233520508
167,-2352.9794880005848,-105.13027792393754,1844.774771517478,2,0.11201834678649902
168,-2335.766400982567,-165.50824189934,3087.695448192024,2,0.11175775527954102
169,-2352.701732360384,-97.87446835869326,1896.0795416036854,2,0.11186408996582031
170,-2354.616711478085,-79.88028194263164,1584.4706332714727,2,0.09577751159667969
171,-2348.86458275195,-95.87753558434463,1703.8090125836106,2,0.11202764511108398
172,-2340.8579881387695,-153.6888618804598,2874.2150930285115,2,0.11133384704589844
173,-2347.542025551177,-120.08019671419055,2408.5520248045145,2,0.11187601089477539
174,-2353.704065109044,-86.33835548087416,1620.7789434671356,2,0.11162471771240234
175,-2347.7584319946554,-117.95139830737799,2134.133623868725,2,0.09606122970581055
176,-2346.667658574146,-144.63569902594895,2582.270526097803,2,0.1113588809967041
177,-2341.6713219075896,-123.03007471153691,2253.780040325329,2,0.11094307899475098
178,-2337.1330466166955,-212.82602265270583,3658.2726932265355,2,0.11127638816833496
179,-2349.792902861337,-102.95412446308296,1846.1925507040824,2,0.11137199401855469
180,-2352.8505825415655,-91.66295921302192,1634.7395913805708,2,0.09579014778137207
181,-2342.656624498854,-129.61674485970502,2402.26361176275,2,0.11127638816833496
182,-2350.930263494962,-114.37053555555062,1920.897502904649,2,0.11143207550048828
183,-2342.039800928203,-149.23304503324448,2556.5919411388654,2,0.11176013946533203
184,-2343.43476636651,-134.74163611088173,2575.6691158542735,2,0.11134552955627441
185,-2345.8779861962335,-159.9554949212788,2729.905458560573,2,0.09668660163879395
186,-2344.8913642749208,-162.65522331021464,2821.402500382419,2,0.1112375259399414
187,-2351.6025435904453,-94.35141900423775,1729.1094564593407,2,0.11194062232971191
188,-2344.039499299211,-191.29373896573136,3187.050748705693,2,0.11103343963623047
189,-2346.0778717920925,-108.87950522243857,2298.902765512842,2,0.1119234561920166
190,-2355.4620232437087,-86.19089373367297,1675.4008479166712,2,0.09534883499145508
191,-2346.665695820787,-157.05531707678162,2978.554909342517,2,0.11178398132324219
192,-2353.906247238444,-101.57001898206549,1722.0881718921719,2,0.11120033264160156
193,-2351.6182234895723,-91.15556836004212,1716.807045929232,2,0.11193299293518066
194,-2355.6357214234863,-83.12424696138378,1421.5496917924645,2,0.11122274398803711
195,-2349.8316147931687,-114.88893348184665,1978.3877444548311,2,0.09579229354858398
196,-2355.1157932789597,-73.49599493202112,1526.9841905327796,2,0.11168456077575684
197,-2346.846456747595,-111.36300842659601,1928.8439750852378,2,0.11127185821533203
198,-2353.7905637558747,-104.46000367347636,1701.4395928075442,2,0.11132359504699707
199,-2355.458756839466,-79.06485628637172,1460.5409378583236,2,0.11108684539794922
200,-2345.972486931398,-137.74591435900163,2326.1054554885136,2,0.0958864688873291
201,-2356.7574278658662,-69.63272275918949,1132.1049007062472,4,177.14944005012512
202,-2349.69954163773,-113.28848538326069,1961.2128429125921,4,0.1102898120880127
203,-2359.39310458107,-66.1949692580237,1100.8469452837398,4,0.11093378067016602
204,-2352.0049328225114,-112.93819822233043,1716.254642325343,4,0.1120765209197998
205,-2356.6884633215764,-115.22340049922718,1779.310620713061,4,0.09604334831237793
206,-2359.3854107166367,-67.02462017507159,1037.312420418628,4,0.11212682723999023
207,-2357.372340819013,-64.70278010709177,1012.5383583334482,4,0.11201214790344238
208,-2355.521223131353,-71.2456490703773,1121.3078969859666,4,0.1121068000793457
209,-2358.2815519563437,-67.57994474443032,1107.923166406107,4,0.11208701133728027
210,-2359.4238107859715,-67.86704041388529,943.4340348254435,4,0.09603333473205566
211,-2357.100895400016,-72.99909504774818,1139.7455491710818,4,0.11225175857543945
212,-2363.5792448139186,-30.980428920957277,489.9167772384426,4,0.11246228218078613
213,-2362.6837161600324,-36.28318351173391,544.0440962610243,4,0.11229395866394043
214,-2360.4184902005654,-51.98750210570395,660.8759918074867,4,0.11214756965637207
215,-2363.4109657418967,-30.700692532833713,472.6333323295621,4,0.0958871841430664
216,-2363.758343495743,-31.63075597542972,400.82724855019404,4,0.11266493797302246
217,-2366.314240366181,-17.096742483568068,184.28490108483973,4,0.11247444152832031
218,-2361.6068898334406,-39.590552948935596,578.1190041827296,4,0.11278676986694336
219,-2363.134210151553,-37.307802125712946,389.8803678113381,4,0.11251306533813477
220,-2364.4896490717138,-25.823291359245797,308.1047832173292,4,0.09626460075378418
221,-2362.209701347693,-50.75803445017121,597.1989340388221,4,0.11229443550109863
222,-2366.5965090964314,-10.09212313902888,151.58627736415352,4,0.11188411712646484
223,-2366.5743106460905,-9.864151727563732,145.51613346410122,4,0.11135745048522949
224,-2366.1613798098406,-9.606048611627038,203.3862300456911,4,0.1113431453704834
225,-2364.4378242070634,-24.53828588757411,271.61776685720105,4,0.09504222869873047
226,-2367.4929437953037,-4.772007166785021,35.3480825296101,4,0.11146974563598633
227,-2364.354992522259,-24.105699255526215,272.9012653519107,4,0.11123943328857422
228,-2364.202092507151,-27.967210965977344,231.51137979253582,4,0.11135244369506836
229,-2366.827827431456,-9.056325038003724,61.60319553994459,4,0.11111927032470703
230,-2366.3679780437374,-9.341053157482692,126.8435643135189,4,0.09485220909118652
231,-2366.866407402766,-5.065660053533098,99.05816615659941,4,0.11063742637634277
232,-2367.8313640974666,0.0,0.0,4,0.11161303520202637
233,-2365.7949870813136,-13.29687474790879,146.0445927720935,4,0.11156702041625977
234,-2367.289357320947,-4.068178608678964,22.89544334936019,4,0.11174392700195312
235,-2367.3006485398323,-3.762823096672869,19.377110227658957,4,0.09537887573242188
236,-2366.282357869377,-8.884929808629828,115.70345155231979,4,0.11164569854736328
237,-2366.918443250388,-5.507029585893625,59.68177152005498,4,0.11128377914428711
238,-2367.6731428551093,0.0,0.0,4,0.11184334754943848
239,-2367.653776933129,0.0,0.0,4,0.11155343055725098
240,-2365.893324729215,-11.582748394123591,122.29142832702934,4,0.0956733226776123
241,-2365.886573456302,-11.54715429680185,121.28988268978178,4,0.1115875244140625
242,-2366.5019753290526,-8.466685533468645,66.38030983348199,4,0.11169242858886719
243,-2366.6105403528827,-5.278170928277464,94.19187404979739,4,0.11143779754638672
244,-2366.8868018229305,-5.970730162400931,22.912295194275057,4,0.11178803443908691
245,-2367.5558951558123,0.0,0.0,4,0.09602904319763184
246,-2367.259674237795,-2.5126662485998223,7.9324104543538905,4,0.11165332794189453
247,-2367.5305474419624,0.0,0.0,4,0.11146044731140137
248,-2367.5196115117265,0.0,0.0,4,0.11151933670043945
249,-2365.5786191251414,-10.57784135247616,182.74179223841372,4,0.11126875877380371
250,-2366.2570216003082,-7.748578764402769,99.15665445707596,4,0.09596490859985352
251,-2367.0542796488003,-3.8743417987272966,9.41825058836089,4,0.11132359504699707
252,-2366.3292856851563,-6.985798767896768,94.60178615982286,4,0.11172938346862793
253,-2366.280376941506,-7.3675627939731525,95.92499092524065,4,0.11103296279907227
254,-2367.4613642180652,0.0,0.0,4,0.11114001274108887
255,-2367.0548752979894,-3.5724269996946254,7.9673474023621145,4,0.09573745727539062
256,-2366.760540919881,-6.043157083053812,15.231712919194777,4,0.11189484596252441
257,-2366.483664563089,-5.413464490036218,89.87994365889739,4,0.11169934272766113
258,-2367.42843927714,-7.105427357601002e-15,2.0679515313825692e-25,4,0.11191773414611816
259,-2367.42119781412,0.0,0.0,4,0.11155509948730469
260,-2367.2279698960992,-1.7090272795588772,3.45121440985541,4,0.09550762176513672
261,-2367.305208058286,-0.9474091982109302,1.0572995305592086,4,0.11114716529846191
262,-2367.25891627514,-1.3217681633388636,2.051986904193511,4,0.1110374927520752
263,-2367.2420059952806,-1.4302500455551057,2.396078919552588,4,0.11139583587646484
264,-2367.232346802831,-1.4749800308108787,2.541692542256853,4,0.11159110069274902
265,-2367.1135946722407,-2.5021464810773906,3.7441900943880113,4,0.09517025947570801
266,-2367.2574715626483,-1.1601521778041337,1.564748081451718,4,0.11154437065124512
267,-2367.0956899355942,-2.589349852212533,3.928166755995853,4,0.11124300956726074
268,-2367.374482362874,0.0,0.0,4,0.11153268814086914
269,-2366.43063783383,-5.471172929040771,87.46360713660918,4,0.11139059066772461
270,-2367.366392783506,0.0,0.0,4,0.09596085548400879
271,-2367.146612844522,-1.9591996810693306,2.633463321720102,4,0.11141157150268555
272,-2367.3589141425973,-3.552713678800501e-15,2.0679515313825692e-25,4,0.11149382591247559
273,-2367.355565114177,0.0,0.0,4,0.11148619651794434
274,-2367.352542040453,0.0,0.0,4,0.11196231842041016
275,-2367.3498123843824,0.0,0.0,4,0.09458732604980469
276,-2367.3473470163153,0.0,0.0,4,0.11164450645446777
277,-2367.3451198277276,0.0,0.0,4,0.11182355880737305
278,-2367.2810233210803,-0.5790977550486857,0.3815887769976134,4,0.11184215545654297
279,-2366.4077343509302,-5.495493522200945,86.26408398544626,4,0.11110877990722656
280,-2367.287884169446,-0.4754204528036095,0.25662646866814565,4,0.09544563293457031
281,-2367.2863196919434,-0.46939727867768116,0.24983491434158442,4,0.11159944534301758
282,-2366.402842212653,-5.501923183925785,85.92235782472723,4,0.11179113388061523
283,-2367.2544575239767,-0.724334514750756,0.5933629290979454,4,0.11160802841186523
284,-2367.329432275645,0.0,0.0,4,0.11176514625549316
285,-2367.3272264536317,0.0,0.0,4,0.09484171867370605
286,-2367.155397795614,-1.5597090230940855,0.9542715046976272,4,0.11132192611694336
287,-2367.2751773905593,-0.4502343795567972,0.22817880934605103,4,0.11068511009216309
288,-2367.259815382458,-0.576579642472382,0.373815772080863,4,0.11133337020874023
289,-2367.2971413415357,-0.20928985055067678,0.04920355043223419,4,0.11128735542297363
290,-2367.265529807619,-0.4904591072666179,0.2699603370572266,4,0.0952768325805664
291,-2367.316147070369,0.0,0.0,4,0.11119246482849121
292,-2367.2470712404124,-0.6293030637989506,0.27462394179927657,4,0.11138367652893066
293,-2366.3531491990298,-5.758058193208185,84.84245035237387,4,0.11138582229614258
294,-2366.3864834110955,-5.523719933760392,84.66600753869606,4,0.11146354675292969
295,-2367.247007769346,-0.5751189781230513,0.2168846193916343,4,0.0954437255859375
296,-2366.383321129385,-5.528905034434372,84.34052495864407,4,0.11176156997680664
297,-2365.435476361424,-11.001727564242206,166.54641788791594,4,0.11146306991577148
298,-2367.2994168682194,0.0,0.0,4,0.11177229881286621
299,-2367.276898886724,-0.17856841818144137,0.03535757944203248,4,0.11197280883789062
300,-2367.292509294611,0.0,0.0,4,0.09552884101867676
301,-2367.289548063925,0.0,0.0,4,0.11166548728942871
302,-2367.2882538373806,0.013012654285715294,0.0001868436786651065,4,0.11172056198120117
303,-2367.2844775061726,0.0,0.0,4,0.11159086227416992
304,-2365.456346555738,-10.996841422483579,163.37323963909307,4,0.1111903190612793
305,-2367.2789112311993,-3.552713678800501e-15,2.0679515313825692e-25,4,0.0953989028930664
306,-2366.3984561035327,-5.16574820672804,82.14942556821286,4,0.11163926124572754
307,-2367.2724247397305,0.0,0.0,4,0.1114654541015625
308,-2367.301748008561,0.30845211548057255,0.10396708618887439,4,0.11149430274963379
309,-2367.266616350603,0.0,0.0,4,0.11125993728637695
310,-2367.2641615170046,0.0,0.0,4,0.09639549255371094
311,-2367.261949542559,0.0,0.0,4,0.11131501197814941
312,-2367.2599557891217,0.0,0.0,4,0.11137700080871582
313,-2365.4557124087114,-11.042090277477174,159.1917368937256,4,0.11123180389404297
314,-2367.3243968346883,0.6626266726665031,0.4759594707483339,4,0.11152243614196777
315,-2367.2523795360485,0.0,0.0,4,0.09487390518188477
316,-2367.3058641752473,0.5349656347596671,0.30933331879885356,4,0.11092400550842285
317,-2367.153834030388,-0.866157904550005,0.8756284254450726,4,0.11153030395507812
318,-2366.3512537571164,-5.5870841313602675,79.22934937445147,4,0.11135745048522949
319,-2367.346322306274,0.988263774989844,1.0516140422114377,4,0.1113884449005127
320,-2367.24108912073,0.0,0.0,4,0.09459900856018066
321,-2367.2391355727473,0.0,0.0,4,0.1109158992767334
322,-2367.310803855491,0.7052782169247505,0.5337875950819985,4,0.11067509651184082
323,-2367.39353793278,1.4993879155560472,1.2189607065284902,4,0.11146759986877441
324,-2367.2348283165265,0.0,0.0,4,0.11114048957824707
325,-2367.233857068038,0.0,0.0,4,0.09526371955871582
326,-2367.232980710972,0.0,0.0,4,0.11124086380004883
327,-2367.4361746991535,1.940006984365227,2.107660443455698,4,0.1114654541015625
328,-2367.3147998131153,0.7984035054067401,0.681944691776465,4,0.11097955703735352
329,-2367.4794663522594,2.360141632193874,3.010757054139427,4,0.11128115653991699
330,-2366.3468412312786,-5.597382888185467,77.53156777255282,4,0.09563446044921875
331,-2367.231194507429,0.0,0.0,4,0.11140632629394531
332,-2367.2306507019894,0.0,0.0,4,0.11152124404907227
333,-2367.2301600049873,0.0,0.0,4,0.11132979393005371
334,-2367.2297171795617,0.0,0.0,4,0.11152410507202148
335,-2367.325627200463,0.9270073835010724,0.9182799869177839,4,0.09539985656738281
336,-2367.2291169383657,0.0,0.0,4,0.11146402359008789
337,-2367.3283338504516,0.9568031693511398,0.9781148142780707,4,0.11142086982727051
338,-2367.2289391151908,0.0,0.0,4,0.11122655868530273
339,-2367.319569881681,0.8723449709574277,0.8131256248035532,4,0.11162400245666504
340,-2367.229098040245,0.0,0.0,4,0.09477353096008301
341,-2367.22923903255,0.0,0.0,4,0.11157584190368652
342,-2367.3563420840023,1.2216093285733003,1.5961566891360313,4,0.11137604713439941
343,-2367.315263991997,0.8233611306935532,0.724811288594611,4,0.11141157150268555
344,-2367.23014701835,0.0,0.0,4,0.1117868423461914
345,-2366.3506035482483,-5.601050307748277,76.65659199879067,4,0.09541463851928711
346,-2366.54650548868,-3.5778665111498618,78.81983899819721,4,0.11135697364807129
347,-2367.229171405059,0.0,0.0,4,0.11143612861633301
348,-2367.228355062889,0.0,0.0,4,0.1115255355834961
349,-2367.2276189437302,0.0,0.0,4,0.11100387573242188
350,-2367.318488725356,0.8813800808812786,0.829462643835007,4,0.09572243690490723
351,-2367.226516714085,0.0,0.0,4,0.11096429824829102
352,-2367.46516457465,4.604454339643974,5.6570281150217685,4,0.11129617691040039
353,-2367.2266077061204,0.0,0.0,4,0.11118650436401367
354,-2367.2270476237913,-3.552713678800501e-15,2.0679515313825692e-25,4,0.11156845092773438
355,-2366.3529665141446,-5.603801591144282,75.70662187405426,4,0.09517908096313477
356,-2366.4496798321834,-4.596173685429531,76.67437429143165,4,0.11168122291564941
357,-2367.2257886815514,0.0,0.0,4,0.11143159866333008
358,-2367.224756587265,0.0,0.0,4,0.11191225051879883
359,-2367.223826457147,-1.7763568394002505e-15,2.0679515313825692e-25,4,0.11105537414550781
