,Energies,Losses,Variations,Model dh,Time
0,-13.338294933143812,3.731095081481029,88.40546804691698,2,7.003790855407715
1,-15.022697746982786,2.7247741471343185,72.05858682425679,2,0.0031087398529052734
2,-14.266504924349242,0.918551062678024,53.439600678522154,2,0.0033292770385742188
3,-17.54326159291156,1.7457794643840805,100.52799878568004,2,0.016068696975708008
4,-17.475061510104563,2.2182570623194056,92.79135858218964,2,0.01609516143798828
5,-19.500437776650905,1.4708954307737145,136.98871746244544,2,0.0034668445587158203
6,-19.225620269924317,-2.085671921427988,81.53435989181767,2,0.003276348114013672
7,-20.084152605830784,-2.339003384280326,127.90582158235163,2,0.01612091064453125
8,-25.237962071299645,-5.490694886908974,165.0236861824426,2,0.014879226684570312
9,-23.41299733814416,-6.136067392522675,134.14556642221422,2,0.014017105102539062
10,-25.705544724592688,-4.909465620884784,200.8506528178505,2,0.002607107162475586
11,-28.561657324262335,-7.927753445347037,188.883626816948,2,0.002852916717529297
12,-30.778949617264935,-9.774172224734118,238.06323204182198,2,0.013984203338623047
13,-36.2313251215541,-9.353288981388218,275.92578087515665,2,0.013944864273071289
14,-39.827606126336796,-16.46025761736355,382.41550840463765,2,0.013957977294921875
15,-42.269650587600026,-24.570985143162833,421.1574630743537,2,0.0034351348876953125
16,-46.98574754069678,-22.1435281237225,362.710014121702,2,0.002633810043334961
17,-48.808620047826246,-27.61620388928601,463.83856913193705,2,0.013961076736450195
18,-50.01703593637342,-30.802152288850586,438.37581099950285,2,0.013916969299316406
19,-63.3263309952256,-36.34060616979362,583.8395291299413,2,0.013880729675292969
20,-59.28277107969605,-40.62594577628162,535.7210517771055,2,0.003590822219848633
21,-68.41610449223543,-40.94943152399083,606.8863433929549,2,0.002439260482788086
22,-71.23620138603822,-45.516683134052364,650.3878910941739,2,0.01057744026184082
23,-75.88590086573153,-48.80357538953009,622.3616822528985,2,0.008703947067260742
24,-86.20417205873258,-51.10033716922215,671.3860297282095,2,0.008716583251953125
25,-92.36839605168878,-59.57781368767629,857.2270864937765,2,0.0031807422637939453
26,-99.02058446982552,-68.78960405660686,905.375488361986,2,0.002436399459838867
27,-97.78071998098557,-74.78970996990006,927.5423890196137,2,0.007168292999267578
28,-102.7854426969183,-75.3879745965264,864.9072848137389,2,0.008754968643188477
29,-105.41530751809107,-75.68292381700016,869.8265522869877,2,0.008781194686889648
30,-109.99661017961553,-72.09130492829773,745.8048493531438,2,0.002962827682495117
31,-108.06261128369027,-67.01213246591604,708.8037407095234,2,0.0024330615997314453
32,-119.57926044009322,-52.12470395217802,587.5132977061432,2,0.007156848907470703
33,-121.9526929621702,-80.69312692070821,855.4552303486319,2,0.008745431900024414
34,-121.16072943061334,-70.45085194989241,736.2460623612619,2,0.008755683898925781
35,-126.31494148255035,-66.3377587301706,672.3921161198435,2,0.0027587413787841797
36,-131.19989935883012,-75.92071495779238,781.76991060305,2,0.0024285316467285156
37,-130.21169724930812,-77.03608385202259,749.2070684379473,2,0.007118701934814453
38,-131.82387206934033,-62.241712977139905,596.4082616589553,2,0.008702516555786133
39,-134.46553036483337,-48.86593707089241,475.54898570353794,2,0.00870370864868164
40,-135.67751163236434,-70.67535699919256,652.1396885257177,2,0.002960681915283203
41,-140.5798099039121,-58.986650204368964,537.6335129203624,2,0.002426624298095703
42,-143.07643199184662,-52.669711283806535,471.60809195502384,2,0.006911754608154297
43,-138.79875005733442,-65.20781942572354,558.0188088260376,2,0.00872492790222168
44,-137.20300857340317,-52.940086691771704,441.86468625824864,2,0.008691549301147461
45,-145.8585663889628,-45.77128104553161,392.12493811860753,2,0.0029921531677246094
46,-143.93278121766426,-47.972234991192444,399.8493733644614,2,0.002640247344970703
47,-145.19379302344055,-62.873997065135335,479.7673578552681,2,0.006884098052978516
48,-148.47827014385877,-53.40531764837144,403.49868582528916,2,0.00870060920715332
49,-148.22010172588426,-51.968913326997054,403.8432713874778,2,0.008763551712036133
50,-152.84617250344735,-40.915786085036714,310.1199176355122,2,0.0028967857360839844
51,-148.40517991280527,-43.54091711308057,338.9656796728257,2,0.0024394989013671875
52,-148.7284856564581,-44.63515648431938,330.0659307877652,2,0.007004976272583008
53,-150.68591933629176,-33.66666028424389,254.14052150456988,2,0.008739233016967773
54,-151.12811458852198,-38.316312508698914,274.31573684510136,2,0.00870370864868164
55,-154.82612754249314,-32.36061470409381,232.66361518927485,2,0.0024962425231933594
56,-154.63190408306863,-35.22486582017402,251.18647621756224,2,0.0024285316467285156
57,-154.71929357507594,-30.468476734901344,219.64692711189417,2,0.0072710514068603516
58,-152.59594181088474,-39.856132871342645,274.8337534784094,2,0.008644342422485352
59,-153.1655385753306,-37.70599646858603,241.2479088259454,2,0.008652210235595703
60,-153.0236724079493,-29.964435318467718,212.3498366096928,2,0.0029723644256591797
61,-153.26428332435998,-35.17692451824592,218.6491713661202,2,0.0024285316467285156
62,-158.33478108666233,-23.678098145885617,139.99633349676515,2,0.006799936294555664
63,-155.88171197296884,-23.370677925212835,156.59825938586357,2,0.008646488189697266
64,-153.43695782950218,-36.441542791670706,226.90987706864595,2,0.00863957405090332
65,-156.08250376573164,-27.447688602520362,179.4288097853557,2,0.002844095230102539
66,-154.91418782946263,-31.490767445308425,199.0332253195194,2,0.002437114715576172
67,-158.5047398291364,-15.497319513418027,100.7971624392446,2,0.0072405338287353516
68,-157.78187662517053,-23.434014078112792,148.450468675939,2,0.008681297302246094
69,-154.7121143317443,-35.06502499452776,207.516191302203,2,0.008706092834472656
70,-157.43469315483574,-22.238128425351626,143.7304838573486,2,0.003072023391723633
71,-156.47864390401307,-26.664984363699723,173.02480934844343,2,0.0024271011352539062
72,-157.68381922710316,-22.869598269899384,130.37742206793703,2,0.0070683956146240234
73,-158.2505033989823,-20.17366099722592,128.97728143822266,2,0.008746147155761719
74,-157.38964533547116,-24.821387408985085,143.50050203158247,2,0.008696794509887695
75,-159.17562987444944,-18.45859262739046,94.9654577436037,2,0.0031325817108154297
76,-158.76408739936142,-18.448149272233064,104.60495906148957,2,0.0024137496948242188
77,-157.81076671095275,-30.376868197940798,141.73111261605817,2,0.007232666015625
78,-158.27155420705358,-18.353650367802622,115.63308930284329,2,0.008685111999511719
79,-159.99895132527436,-15.532885353865645,76.63212483390932,2,0.00865626335144043
80,-159.37281149860607,-16.412146586894902,94.66692137909752,2,0.0027577877044677734
81,-159.2327800952049,-16.85592392695793,77.53645114948104,2,0.0024323463439941406
82,-155.34348760405416,-28.75068921096574,143.2421807403822,2,0.007073879241943359
83,-159.7094843977463,-11.983661918185648,70.78864333966114,2,0.008645772933959961
84,-158.2748172138957,-18.056872098405524,96.40758097313599,2,0.008649826049804688
85,-159.47635757984955,-15.288952155883008,74.89662005929917,2,0.0027921199798583984
86,-158.44381598683842,-19.546895534054915,97.46905562569212,2,0.0024230480194091797
87,-158.0505327034093,-18.951390245829327,109.46689130858682,2,0.0070934295654296875
88,-158.58670873215667,-16.315138515439365,94.19913667029873,2,0.008677244186401367
89,-159.23074721295376,-15.533963251538411,78.73814199004639,2,0.00870370864868164
90,-160.57641143928683,-8.832230849624871,52.78330713469281,2,0.002974987030029297
91,-160.07777133686727,-11.235834845337484,57.14472477738494,2,0.0024330615997314453
92,-160.1898813759575,-12.747419432817587,58.53310261498644,2,0.007193803787231445
93,-157.06196902895564,-19.79311640108188,109.07117621559614,2,0.008676767349243164
94,-160.84475887605527,-8.475703666125078,44.41159670350174,2,0.008692264556884766
95,-159.3904058837193,-15.095418196458922,72.41955500242373,2,0.003101348876953125
96,-158.8196685238703,-21.166059588788077,100.64547349616726,2,0.002429485321044922
97,-159.33061832531664,-17.1944359089828,76.61934426206062,2,0.007027387619018555
98,-159.8540007621386,-13.596224800075811,66.31801015797436,2,0.008688211441040039
99,-159.50550255026943,-12.340251411634277,65.62988308464614,2,0.008660316467285156
100,-160.16512445090697,-12.192326435803425,60.72687666705721,2,0.002735137939453125
101,-161.2678446948744,-7.7095886712288255,29.485471410218803,2,0.002429485321044922
102,-160.2748206095422,-9.408430340251668,54.394361652367,2,0.007056474685668945
103,-159.80914195066038,-12.844732313211294,52.53202308460184,2,0.008647680282592773
104,-159.1847293789194,-16.969654168311184,80.40224288139194,2,0.008646726608276367
105,-159.4815198513952,-13.167522334319324,59.68830175571592,2,0.002712726593017578
106,-159.67473512440668,-15.901320355677754,72.6441061715118,2,0.0024263858795166016
107,-161.08994437028255,-6.534904148175029,38.89113614301075,2,0.00711822509765625
108,-159.12513644097552,-17.533213580366848,78.53990154731089,2,0.008671283721923828
109,-159.85796886135654,-16.478972726748683,73.95550576549338,2,0.008654117584228516
110,-159.17674978134315,-14.9533175122237,70.2805976402598,2,0.0030634403228759766
111,-159.32264711902198,-14.597361719755137,70.53550723677877,2,0.002424001693725586
112,-160.8540451947339,-10.204562054611628,42.54495434703494,2,0.006803989410400391
113,-160.32522639183998,-9.74038134555566,48.05326238553429,2,0.008705854415893555
114,-161.10615154833908,-7.417526903620077,31.421758693108504,2,0.008668184280395508
115,-160.88628280927497,-8.015138756168522,35.62473323240378,2,0.002957582473754883
116,-161.0958257162733,-7.695238950119346,30.682967931067925,2,0.0024111270904541016
117,-160.19607979186563,-11.893699548256409,52.50918152352178,2,0.007047891616821289
118,-160.7786756107059,-11.404077740019103,51.96575141713916,2,0.008628129959106445
