,Energies,Losses,Variations,Time
0,-105.41012578695641,-63.528727076483996,5053.557145153817,178.75229787826538
1,-173.19495786284045,-185.959095162179,12561.893090628904,0.13228440284729004
2,-253.4644398138686,-387.0743103844389,24074.026251326537,0.15648102760314941
3,-386.0540049541919,-559.018260583777,33913.57604401312,0.15591788291931152
4,-543.1718016872976,-846.8341611161443,45445.39252964571,0.15553522109985352
5,-726.9993613879228,-1093.1150068604336,59716.745372896694,0.13189339637756348
6,-988.760331040858,-1925.9452296049212,98076.18299753964,0.15531182289123535
7,-1202.4976091249662,-1498.3792818262073,73113.86177430407,0.15569114685058594
8,-1500.7770894104622,-1669.9894940005477,74981.0439484748,0.155534029006958
9,-1716.8162821641972,-1197.8470079072956,51719.640456208086,0.15570354461669922
10,-1908.0608168622853,-1341.6228737683873,57894.403023977,0.13030695915222168
11,-2060.4829588242296,-788.5628670493861,33169.59236921381,0.15574860572814941
12,-2111.798076994041,-433.12581297566715,25928.832869316935,0.15576910972595215
13,-2168.1516853520693,-263.9322017947619,22138.34376400181,0.1564624309539795
14,-2170.685337488373,-212.83503701635095,17691.30941058813,0.15648603439331055
15,-2203.3756198060605,-185.52097488580017,17777.701003075756,0.13149404525756836
16,-2215.829450825069,-121.92215009362174,11839.525800213167,0.15663862228393555
17,-2208.446500331186,-185.80032639657028,15551.156171020326,0.1567549705505371
18,-2211.0594259778222,-119.76883328783612,12418.609106511769,0.15657424926757812
19,-2233.400522265575,-170.78800967998419,16092.781467421944,0.1567683219909668
20,-2239.2573393344255,-107.41246403191857,11418.428852271736,0.1313621997833252
21,-2233.690592554997,-119.59722368810291,11707.255164971839,0.15674710273742676
22,-2243.4232177999593,-102.68477995929194,11103.73900988163,0.1566786766052246
23,-2238.981986954237,-130.60201004653268,12043.157250026157,0.15681695938110352
24,-2256.4578969735862,-100.83669595912019,10374.78108289849,0.15672826766967773
25,-2246.993517282631,-80.11552024027856,8023.764249043751,0.1317274570465088
26,-2251.562580122042,-91.11956244618602,9246.1866407387,0.15677547454833984
27,-2267.294917478575,-77.44604481590365,10466.469551178234,0.15682578086853027
28,-2261.394174606664,-82.53715465210443,8740.601738341038,0.1566915512084961
29,-2244.347623059934,-137.04636232083558,11712.111680786607,0.15691208839416504
30,-2264.946431125236,-96.91102932202531,8651.769833117416,0.13120007514953613
31,-2262.8001821256616,-99.4811900351147,10973.94460542584,0.15683579444885254
32,-2248.482164627109,-103.8038960128943,10936.076785288027,0.15672087669372559
33,-2251.6631954325403,-100.88526136200302,9705.09742759776,0.1568441390991211
34,-2273.3557985812886,-71.22106327348023,7423.787806722607,0.15691232681274414
35,-2268.697706451193,-58.655000125013935,6911.603881997996,0.1315011978149414
36,-2272.185671359455,-79.94706090288906,8063.362770198168,0.15671396255493164
37,-2264.436381739016,-74.24812039321873,7623.870608776503,0.15682697296142578
38,-2250.524332208279,-101.98062738827558,10768.861634030727,0.15665912628173828
39,-2274.224320357723,-61.992742690932644,6872.358428375754,0.15689468383789062
40,-2270.153590565507,-93.81333883851015,9763.513542467197,0.1317300796508789
41,-2266.8662491562204,-75.64427376397828,8109.475609325298,0.15702605247497559
42,-2251.3001002785286,-92.49667597948921,9266.478646996104,0.15644574165344238
43,-2268.8174235127353,-76.69095588786855,8287.527002476938,0.1568315029144287
44,-2273.677391731112,-85.10836514186562,8644.12141351092,0.15677976608276367
45,-2277.6276517448914,-59.03343933056915,7152.39734822649,0.13164734840393066
46,-2279.8673020781725,-74.07774222345947,7427.526951213683,0.15680265426635742
47,-2264.0907887145154,-61.26826048524689,6704.560378942073,0.15683817863464355
48,-2277.308524177806,-47.10115002676817,6678.252757836951,0.1567373275756836
49,-2257.054377252469,-91.13590647329798,9156.029790627694,0.15687894821166992
50,-2278.5007198531525,-63.41233880187576,7231.135643159917,0.13138890266418457
51,-2260.9403415585166,-64.23563990611315,7337.284187192687,0.15687823295593262
52,-2279.6132424658417,-65.79388823016495,6540.901893274373,0.15678620338439941
53,-2263.343857783879,-89.5806292752629,8493.646427832153,0.15685319900512695
54,-2279.5556759901306,-60.06388369484739,6815.675907649722,0.156752347946167
55,-2275.4040438238926,-83.04444358146753,8374.635412946305,0.1316072940826416
56,-2276.2168692835085,-63.66611647639527,6772.051653801892,0.15679359436035156
57,-2278.731840966568,-79.64422547190395,8398.635324565277,0.15685009956359863
58,-2282.3506337735594,-88.29831351288878,8557.549861732448,0.15672636032104492
59,-2273.2566348270448,-78.42977953715022,7220.983570943727,0.1569075584411621
60,-2262.0708354277253,-84.94520820045634,7917.045996998707,0.13191747665405273
61,-2284.2078879312785,-81.57408918608189,7157.627315574543,0.15687274932861328
62,-2277.4359545182633,-72.8289100589055,7570.580272316248,0.1567549705505371
63,-2282.828695355972,-62.66471690185677,6754.205310023697,0.1568441390991211
64,-2275.1093589920947,-63.68922214010139,6703.218815284752,0.15680623054504395
65,-2279.304493102401,-53.95710383911821,5592.853511554387,0.13173651695251465
66,-2278.676648863571,-83.4155260024753,7123.576861582685,0.15676093101501465
67,-2280.720030708194,-71.49057049994128,7282.969048778564,0.15677976608276367
68,-2275.424418302802,-83.36867360427907,7619.805621733103,0.1568293571472168
69,-2285.771179036768,-89.90403660555738,8253.463746686624,0.15686941146850586
70,-2290.4907843098317,-58.25106232751262,6415.937167770704,0.13150310516357422
71,-2283.955792868542,-64.16858298009942,6359.313798989052,0.15693449974060059
72,-2274.801527254286,-101.20158228683623,8894.054765831494,0.15679264068603516
73,-2272.4790576146283,-60.187491361143124,5589.684404347581,0.1569068431854248
74,-2301.5836266593055,-49.73905560452768,5644.166252178552,0.15680146217346191
75,-2286.704261523272,-82.65752557084922,6690.825738268227,0.1314547061920166
76,-2280.5007446706904,-63.10300565471915,6356.460389053952,0.1568129062652588
77,-2277.1636569675757,-60.481565888612444,6876.143670838757,0.15683627128601074
78,-2269.521156234008,-69.43342116332316,7213.242170449354,0.15676093101501465
79,-2284.846038006052,-53.96465944969899,6205.192865580286,0.15694284439086914
80,-2289.1555894133758,-46.33025755815973,5199.702156993686,0.13190960884094238
81,-2287.411456226042,-53.37236175099671,5314.408674096384,0.15687131881713867
82,-2289.188597345105,-49.999618820484095,5215.250718542861,0.1567707061767578
83,-2281.7507956488694,-68.43067182062082,6423.433336891628,0.15685772895812988
84,-2295.924811271804,-52.36503442043681,5466.746474863173,0.15677762031555176
85,-2292.5589625492375,-52.63516888096666,5358.374265085652,0.13159608840942383
86,-2298.1773070176137,-52.504392282912185,6261.432197499224,0.15679192543029785
87,-2281.481642238468,-61.93649160903634,5964.256356021476,0.15671706199645996
88,-2286.0385238146773,-55.057441604201884,6006.175629703643,0.15679621696472168
89,-2284.0203930728962,-74.6970764648658,6554.627059307582,0.156907320022583
90,-2291.3778283096135,-49.34570556725952,5066.445694460502,0.13158607482910156
91,-2289.7535323570132,-69.80388078641948,6308.5891557286905,0.15688371658325195
92,-2288.2380235857086,-63.48294492965319,5857.680093891342,0.15680527687072754
93,-2297.0742014411076,-59.50767954022126,5735.018804836741,0.15688657760620117
94,-2299.0961316572316,-42.868894777829766,4869.238590078158,0.15680694580078125
95,-2295.217757090736,-69.23547017332015,6045.291010159542,0.1320643424987793
96,-2271.4150097746374,-55.88531546867814,5729.888456419367,0.15677499771118164
97,-2303.7187619561687,-60.02193547044326,6352.208452980068,0.15672898292541504
98,-2297.03490355121,-61.58806805835156,5705.912526818404,0.15683579444885254
99,-2286.7533406325692,-39.5476402082994,4637.044845160657,0.15686392784118652
100,-2294.864162409476,-60.674232670693584,5890.442148928177,0.13177084922790527
101,-2289.1542448361424,-60.10102372101538,5659.710174350401,0.15688848495483398
102,-2279.639977572105,-93.74364321129426,7879.760129814423,0.15678167343139648
103,-2300.221793664122,-49.00320530521536,5618.869457795398,0.15685248374938965
104,-2294.8858454000956,-69.79466717810793,6129.847585193154,0.1567697525024414
105,-2287.22225923344,-68.55247275736534,6486.008411713162,0.1313633918762207
106,-2288.5499959076838,-74.6093304146855,6775.255498053443,0.15685200691223145
107,-2280.620580976484,-74.69786938152913,6810.322092091327,0.15666580200195312
108,-2292.5111096009264,-51.25208008566735,5601.417517361554,0.1566011905670166
109,-2300.0907613892236,-44.79381615644148,5140.971806112394,0.15669989585876465
110,-2302.4615769550537,-54.588431553822566,5658.485494256927,0.13145160675048828
111,-2294.4582804604215,-38.335669238311674,4736.421949384863,0.15666818618774414
112,-2282.4538564119607,-57.4664671672425,5558.297620094407,0.15656542778015137
113,-2300.174677317652,-50.778673174809796,5585.521345728219,0.15666913986206055
114,-2302.407227800462,-47.9634503175019,5159.309277420488,0.15656781196594238
115,-2289.230511467425,-66.12885684097564,5111.346243900448,0.13157224655151367
116,-2304.581442685951,-43.99948907875538,4981.38673219421,0.15654277801513672
117,-2303.4246818726097,-42.09741282897019,4967.849900465077,0.15667462348937988
118,-2298.9738034350876,-42.47122254513506,4847.997791749889,0.1566145420074463
119,-2310.27022718195,-57.07874607499958,5472.488546553765,0.15660619735717773
120,-2291.3705741229996,-61.324741260865814,6000.025737188058,0.13117313385009766
121,-2300.042674578071,-47.707914125824736,4887.455169836879,0.15665388107299805
122,-2302.4752064080335,-60.67706332165776,5392.197621544999,0.15656113624572754
123,-2296.7595078210175,-50.97668154365745,5030.032189114419,0.1566789150238037
124,-2310.3308243485058,-56.86701161358591,4971.854601361123,0.15656757354736328
125,-2297.9407087230834,-56.50167924860531,5539.883965135074,0.1318511962890625
126,-2297.8279870460874,-50.34780553180388,5283.604265751118,0.15655303001403809
127,-2307.786245365544,-38.42993194014402,4059.82105117643,0.15667414665222168
128,-2305.6326933322293,-43.238743483606505,4754.550036740755,0.1565990447998047
129,-2298.2158507787053,-59.585425493495435,6003.101197373965,0.15664982795715332
130,-2300.2759534291245,-61.74792872004536,5309.829427409889,0.13129377365112305
131,-2313.2385851012077,-32.649667325573404,3850.752492802349,0.1566300392150879
132,-2296.5421725575825,-34.56564142467454,3817.4359354953713,0.1566028594970703
133,-2300.026969658868,-43.88465815211107,4159.413295615397,0.15668368339538574
134,-2311.173405392336,-44.88079290963338,4793.713781778341,0.15658330917358398
135,-2301.043823809065,-42.95463609500082,4678.674587560758,0.13125872611999512
136,-2298.899744702772,-52.51898457984293,5064.753090152366,0.1566159725189209
137,-2315.6550970670296,-45.84743457497711,4778.468831910105,0.15673208236694336
138,-2313.1259041182375,-27.79800348345975,3617.2888560127303,0.15651774406433105
139,-2294.2685543037833,-38.87926162253423,3973.659754851587,0.156660795211792
140,-2313.360621925672,-43.489000957312456,4552.126589446851,0.13133549690246582
141,-2301.477154493339,-72.42753537114827,5775.400217925081,0.15667462348937988
142,-2312.363537326939,-54.24785328799735,4769.806368540506,0.1566007137298584
143,-2316.474703633706,-27.334762342688038,3355.3284901891684,0.15669918060302734
144,-2304.497185752767,-51.07023355518266,4718.590031664801,0.1565995216369629
145,-2315.4798444638823,-34.87190760372616,3827.3288763179485,0.1313004493713379
146,-2308.727183863349,-36.329509504852425,4076.9340581450215,0.1565871238708496
147,-2323.691399778177,-67.72797693629542,5302.189606373537,0.15665197372436523
148,-2305.5476478188248,-43.27486998168327,4021.7106314947177,0.15660500526428223
149,-2296.5767254784805,-44.17654999433054,4305.182656254349,0.15665102005004883
150,-2313.2359820988304,-36.095954589698,3839.043946184874,0.13150835037231445
151,-2303.4969166727255,-56.82440836603435,4866.140056362724,0.15668416023254395
152,-2302.1699466197847,-49.482720340703544,4657.022501360889,0.1566023826599121
153,-2308.774197209801,-42.67397660990063,4300.2544525366675,0.15669965744018555
154,-2302.455208389321,-67.23546893065624,5830.266869209758,0.15660691261291504
155,-2315.4469122460655,-37.268320391363446,4310.148340539117,0.1312119960784912
156,-2316.6430168705747,-35.92705724095621,3289.947533659396,0.15975213050842285
157,-2304.7385134851233,-45.839552386898085,4467.598117978297,0.15349769592285156
158,-2313.39889817135,-42.552173071710165,4017.525623591766,0.15660929679870605
159,-2313.2648748843617,-38.00697540824506,3830.331025666262,0.15660858154296875
160,-2313.2104464466024,-43.37475051587716,4278.90176959422,0.13132548332214355
161,-2327.7104502815523,-31.07747563044097,3593.0750454478675,0.15668296813964844
162,-2312.0381627303477,-33.026358714531206,3601.283683526204,0.15661096572875977
163,-2307.406934880856,-24.929758220456996,3115.8078820870164,0.1566939353942871
164,-2307.7198351435545,-49.67905058296952,4757.931002548346,0.15662169456481934
165,-2312.465190750073,-57.876220023965644,4460.46501685488,0.1313014030456543
166,-2307.8686847876234,-55.466777296554355,4987.404477354565,0.15661048889160156
167,-2313.3350390197047,-52.25676889734832,4768.7113854114305,0.15668201446533203
168,-2305.428183904858,-47.08995737451897,4495.394515683963,0.15662479400634766
169,-2313.205981184102,-37.87161216933858,3830.974559583766,0.1567070484161377
