N = 64, model_type = GRU, Adaptive Run
Step = 26750, Energy = -56.168127+0.198734j, Var = 36.529261
Step = 26755, Energy = -56.451601-0.051976j, Var = 33.810252
Step = 26760, Energy = -56.789718-0.149188j, Var = 46.456005
Step = 26765, Energy = -56.631498-0.400755j, Var = 37.715545
Step = 26770, Energy = -56.970545-0.175953j, Var = 33.053890
Step = 26775, Energy = -56.231569+0.577231j, Var = 36.295500
Step = 26780, Energy = -56.895513+0.484135j, Var = 26.527881
Step = 26785, Energy = -56.337753+0.186111j, Var = 28.141108
Step = 26790, Energy = -57.204604-0.875106j, Var = 35.134309
Step = 26795, Energy = -56.937210-0.325529j, Var = 44.532278
Step = 26800, Energy = -56.678642+0.193382j, Var = 34.356413
Step = 26805, Energy = -56.518776+0.324048j, Var = 32.373865
Step = 26810, Energy = -57.284526+0.081148j, Var = 20.342965
Step = 26815, Energy = -57.601147-0.183375j, Var = 22.316670
Step = 26820, Energy = -57.033655+0.019033j, Var = 32.042158
Step = 26825, Energy = -56.580374-0.918303j, Var = 30.604144
Step = 26830, Energy = -57.314928+0.183608j, Var = 27.004672
Step = 26835, Energy = -56.764738-0.279307j, Var = 31.304870
Step = 26840, Energy = -55.971006-0.402251j, Var = 84.789207
Step = 26845, Energy = -56.799431+0.445983j, Var = 33.982669
Step = 26850, Energy = -57.545912+0.462439j, Var = 16.787839
Step = 26855, Energy = -56.692770-0.066291j, Var = 31.533034
Step = 26860, Energy = -56.369665-0.748489j, Var = 64.338958
Step = 26865, Energy = -56.409654-0.163088j, Var = 38.262561
Step = 26870, Energy = -57.167627+0.213080j, Var = 36.466682
Step = 26875, Energy = -57.118691+0.301334j, Var = 38.431579
Step = 26880, Energy = -57.102262+0.183065j, Var = 23.962885
Step = 26885, Energy = -57.641595-0.314188j, Var = 18.513062
Step = 26890, Energy = -57.300502+0.431527j, Var = 28.589077
Step = 26895, Energy = -57.350260-0.128834j, Var = 19.907725
Step = 26900, Energy = -57.366391+0.200395j, Var = 32.814702
Step = 26905, Energy = -56.985604+0.291782j, Var = 47.714881
Step = 26910, Energy = -57.013824+0.202233j, Var = 40.959515
Step = 26915, Energy = -57.565108-0.128886j, Var = 22.614956
Step = 26920, Energy = -57.671023+0.745811j, Var = 21.047870
Step = 26925, Energy = -57.167924+0.132567j, Var = 32.291192
Step = 26930, Energy = -57.242607-0.154601j, Var = 44.721977
Step = 26935, Energy = -57.393515-0.282911j, Var = 34.121061
Step = 26940, Energy = -57.312194+0.061675j, Var = 32.429186
Step = 26945, Energy = -57.007693+0.212848j, Var = 36.144785
Step = 26950, Energy = -57.134119-0.707457j, Var = 40.641507
Step = 26955, Energy = -57.565457-0.507864j, Var = 19.371456
Step = 26960, Energy = -57.537569+0.276646j, Var = 19.575086
Step = 26965, Energy = -57.513008-0.446098j, Var = 30.139694
Step = 26970, Energy = -57.215193+0.048609j, Var = 28.592857
Step = 26975, Energy = -56.711185-0.190286j, Var = 30.230110
Step = 26980, Energy = -57.101167-0.097907j, Var = 32.479552
Step = 26985, Energy = -57.213672+0.177494j, Var = 36.912595
Step = 26990, Energy = -57.512042-0.346009j, Var = 23.885273
Step = 26995, Energy = -57.091842-0.092268j, Var = 21.027286
Step = 27000, Energy = -57.293787+0.398255j, Var = 39.824899
Step = 27005, Energy = -57.621548-0.253288j, Var = 19.703287
Step = 27010, Energy = -56.820186-0.359234j, Var = 43.513609
Step = 27015, Energy = -57.269645+0.044439j, Var = 33.654079
Step = 27020, Energy = -57.342594-0.152804j, Var = 21.207380
Step = 27025, Energy = -56.997658+0.498765j, Var = 24.737232
Step = 27030, Energy = -57.486391-0.458174j, Var = 25.142690
Step = 27035, Energy = -56.713944+0.066611j, Var = 35.048222
Step = 27040, Energy = -57.404430-0.697287j, Var = 33.356538
Step = 27045, Energy = -56.788369-0.286187j, Var = 51.559507
Step = 27050, Energy = -57.022823+0.193922j, Var = 34.542872
Step = 27055, Energy = -57.699754-0.074190j, Var = 22.808368
Step = 27060, Energy = -57.386599-0.019448j, Var = 16.825986
Step = 27065, Energy = -57.234086-0.431892j, Var = 20.169546
Step = 27070, Energy = -57.984686-0.510521j, Var = 14.819889
Step = 27075, Energy = -56.956453-0.412690j, Var = 49.269634
Step = 27080, Energy = -56.974816+0.189407j, Var = 27.443260
Step = 27085, Energy = -57.539339-0.261297j, Var = 22.309967
Step = 27090, Energy = -56.920690+0.021614j, Var = 39.105682
Step = 27095, Energy = -56.452825-0.018713j, Var = 36.676382
Step = 27100, Energy = -57.054259-0.230980j, Var = 36.764077
Step = 27105, Energy = -57.805877-0.292314j, Var = 20.988865
Step = 27110, Energy = -57.094224-0.098566j, Var = 32.151353
Step = 27115, Energy = -57.122788-0.071456j, Var = 41.656800
Step = 27120, Energy = -56.927067+0.255348j, Var = 26.772086
Step = 27125, Energy = -56.435378-0.191348j, Var = 27.889934
Step = 27130, Energy = -57.306240+0.169267j, Var = 31.750416
Step = 27135, Energy = -57.205518+0.536278j, Var = 26.882637
Step = 27140, Energy = -56.897965+0.078751j, Var = 34.002454
Step = 27145, Energy = -57.321541+0.019774j, Var = 27.027448
Step = 27150, Energy = -56.770146-0.228031j, Var = 54.178893
Step = 27155, Energy = -56.739755+0.143957j, Var = 22.852796
Step = 27160, Energy = -57.204957+0.159633j, Var = 20.865845
Step = 27165, Energy = -57.631346+0.164140j, Var = 18.324366
Step = 27170, Energy = -57.248855-0.169561j, Var = 46.445924
Step = 27175, Energy = -56.806610+0.096608j, Var = 37.667506
Step = 27180, Energy = -57.366688-0.009139j, Var = 18.511191
Step = 27185, Energy = -57.684768+0.245188j, Var = 13.559028
Step = 27190, Energy = -57.094507-0.504763j, Var = 38.307757
Step = 27195, Energy = -56.704248-0.324730j, Var = 30.869923
Step = 27200, Energy = -57.321587-0.003922j, Var = 18.231304
Step = 27205, Energy = -56.576482+0.149023j, Var = 32.443899
Step = 27210, Energy = -57.742733-0.237484j, Var = 29.067844
Step = 27215, Energy = -57.082223+0.141770j, Var = 35.115718
Step = 27220, Energy = -57.647351+0.174069j, Var = 18.281013
Step = 27225, Energy = -56.907125-0.737689j, Var = 52.679871
Step = 27230, Energy = -57.731194+0.173758j, Var = 15.623505
Step = 27235, Energy = -57.472459+0.174170j, Var = 40.857414
Step = 27240, Energy = -57.643969+0.408749j, Var = 17.963160
Step = 27245, Energy = -57.183724+0.484219j, Var = 30.281525
Step = 27250, Energy = -57.687406-0.392421j, Var = 17.909018
Step = 27255, Energy = -57.610425-0.417840j, Var = 15.779731
Step = 27260, Energy = -57.777332-0.184955j, Var = 18.586460
Step = 27265, Energy = -57.810292+0.232017j, Var = 27.559595
Step = 27270, Energy = -57.470946+0.062436j, Var = 27.270259
Step = 27275, Energy = -56.619364-0.004611j, Var = 55.251578
Step = 27280, Energy = -57.282682+0.271138j, Var = 34.351367
Step = 27285, Energy = -57.081092+0.165362j, Var = 24.772179
Step = 27290, Energy = -57.593724+0.618461j, Var = 29.506213
Step = 27295, Energy = -56.752524+0.174898j, Var = 40.133723
Step = 27300, Energy = -57.120118-0.027648j, Var = 20.907107
Step = 27305, Energy = -57.460102-0.329841j, Var = 31.334245
Step = 27310, Energy = -57.257462-0.487043j, Var = 28.003479
Step = 27315, Energy = -57.131360-0.038674j, Var = 32.756432
Step = 27320, Energy = -57.699623+0.033170j, Var = 22.072590
Step = 27325, Energy = -56.752644+0.571545j, Var = 25.340982
Step = 27330, Energy = -57.780125+0.296901j, Var = 29.010868
Step = 27335, Energy = -57.564924+0.493019j, Var = 19.810325
Step = 27340, Energy = -56.013813-0.345987j, Var = 49.412385
Step = 27345, Energy = -54.704614+0.302105j, Var = 40.948873
Step = 27350, Energy = -53.785817-0.667499j, Var = 77.513900
Step = 27355, Energy = -54.735954-0.141947j, Var = 49.306150
Step = 27360, Energy = -53.993261+0.137014j, Var = 44.435343
Step = 27365, Energy = -54.701150+0.161636j, Var = 38.179626
Step = 27370, Energy = -55.375304-0.214637j, Var = 33.613890
Step = 27375, Energy = -55.053079+0.242483j, Var = 38.171814
Step = 27380, Energy = -54.871137+0.083347j, Var = 46.850185
Step = 27385, Energy = -54.360014-0.046459j, Var = 68.555849
Step = 27390, Energy = -54.881005-0.489130j, Var = 63.123471
Step = 27395, Energy = -55.604603-0.025160j, Var = 39.196937
Step = 27400, Energy = -54.522501+0.222844j, Var = 67.683378
Step = 27405, Energy = -55.104687+0.390753j, Var = 51.343532
Step = 27410, Energy = -56.121262+0.518978j, Var = 26.242326
Step = 27415, Energy = -55.460962-0.119431j, Var = 29.486958
Step = 27420, Energy = -56.196901-0.302613j, Var = 30.573519
Step = 27425, Energy = -55.506460-0.545343j, Var = 53.128235
Step = 27430, Energy = -55.450260+0.042700j, Var = 47.117948
Step = 27435, Energy = -56.153867+0.302505j, Var = 43.296218
Step = 27440, Energy = -56.648906+0.000121j, Var = 38.486009
Step = 27445, Energy = -57.255561-0.256853j, Var = 26.071460
Step = 27450, Energy = -55.640046-0.086286j, Var = 44.886236
Step = 27455, Energy = -56.121403+0.072790j, Var = 46.496054
Step = 27460, Energy = -56.074898+0.043495j, Var = 32.928024
Step = 27465, Energy = -56.391133-0.811849j, Var = 55.736268
Step = 27470, Energy = -56.777922-0.034335j, Var = 26.543718
Step = 27475, Energy = -56.039209-0.146060j, Var = 43.983212
Step = 27480, Energy = -57.030012-0.135395j, Var = 28.211340
Step = 27485, Energy = -56.150755-0.134163j, Var = 35.479753
Step = 27490, Energy = -56.124549+0.789695j, Var = 36.858469
Step = 27495, Energy = -56.428955+0.006918j, Var = 28.480520
Step = 27500, Energy = -56.258766-0.510383j, Var = 65.142011
Step = 27505, Energy = -56.646223+0.156453j, Var = 33.002109
Step = 27510, Energy = -57.060637+0.655811j, Var = 29.341514
Step = 27515, Energy = -56.323263+0.044970j, Var = 25.489217
Step = 27520, Energy = -56.443952+0.014439j, Var = 33.413049
Step = 27525, Energy = -56.539421+0.058874j, Var = 38.246058
Step = 27530, Energy = -56.999970+0.139172j, Var = 18.046560
Step = 27535, Energy = -55.774112-0.110174j, Var = 46.377181
Step = 27540, Energy = -56.460535+0.602885j, Var = 22.882345
Step = 27545, Energy = -56.066370+0.642173j, Var = 37.226206
Step = 27550, Energy = -57.196001+0.036095j, Var = 19.765932
Step = 27555, Energy = -57.012535+0.141546j, Var = 17.629192
Step = 27560, Energy = -56.262191-0.309088j, Var = 37.470789
Step = 27565, Energy = -55.488332-0.267009j, Var = 49.620059
Step = 27570, Energy = -56.738739+0.820088j, Var = 24.705817
Step = 27575, Energy = -57.073377+0.377364j, Var = 22.669140
Step = 27580, Energy = -57.222442-0.816574j, Var = 31.035472
Step = 27585, Energy = -57.037338+0.119344j, Var = 20.526032
Step = 27590, Energy = -56.170113-0.354096j, Var = 46.759686
Step = 27595, Energy = -56.500423+0.399897j, Var = 30.466520
Step = 27600, Energy = -56.221713+0.025654j, Var = 47.425945
Step = 27605, Energy = -56.453573+0.220757j, Var = 39.784090
Step = 27610, Energy = -55.861204+0.434997j, Var = 60.568787
Step = 27615, Energy = -56.964988-0.182642j, Var = 25.165592
Step = 27620, Energy = -56.042407+0.099727j, Var = 45.942055
Step = 27625, Energy = -56.604514-0.414357j, Var = 22.214244
Step = 27630, Energy = -55.636825+0.295078j, Var = 36.992627
Step = 27635, Energy = -56.269225+0.279492j, Var = 36.740050
Step = 27640, Energy = -56.423064+0.436476j, Var = 20.347855
Step = 27645, Energy = -56.610271+0.181971j, Var = 42.326278
Step = 27650, Energy = -56.546988+0.024884j, Var = 24.832654
Step = 27655, Energy = -56.397223+0.098268j, Var = 35.856373
Step = 27660, Energy = -56.897953-0.428898j, Var = 31.894639
Step = 27665, Energy = -56.050008+0.135987j, Var = 36.874333
Step = 27670, Energy = -57.281526+0.393593j, Var = 18.201795
Step = 27675, Energy = -56.605788-0.092496j, Var = 37.380200
Step = 27680, Energy = -57.288900+0.039051j, Var = 26.110173
Step = 27685, Energy = -57.324077+0.190270j, Var = 17.397496
Step = 27690, Energy = -56.523344-0.122328j, Var = 24.125535
Step = 27695, Energy = -55.707732+1.531299j, Var = 46.094426
Step = 27700, Energy = -57.189876-0.285784j, Var = 14.721492
Step = 27705, Energy = -56.660684+0.207175j, Var = 25.806373
Step = 27710, Energy = -56.396015+0.488337j, Var = 35.100389
Step = 27715, Energy = -56.742896+0.630260j, Var = 27.600892
Step = 27720, Energy = -57.442239-0.188025j, Var = 25.153343
Step = 27725, Energy = -56.819552+0.715854j, Var = 28.524142
Step = 27730, Energy = -56.939334+0.248102j, Var = 25.699337
Step = 27735, Energy = -56.251185+0.163495j, Var = 34.676004
Step = 27740, Energy = -57.329870-0.271717j, Var = 26.208207
Step = 27745, Energy = -56.461750-0.203973j, Var = 34.568791
Step = 27750, Energy = -56.563240+0.304981j, Var = 35.709762
Step = 27755, Energy = -56.615763-0.666109j, Var = 24.921571
Step = 27760, Energy = -57.201799-0.911531j, Var = 19.924684
Step = 27765, Energy = -56.751752-0.935340j, Var = 77.523676
Step = 27770, Energy = -56.762516-0.191647j, Var = 27.041734
Step = 27775, Energy = -56.800346-0.063412j, Var = 23.872825
Step = 27780, Energy = -56.748264-0.200816j, Var = 22.135101
Step = 27785, Energy = -56.738456-0.309682j, Var = 29.571207
Step = 27790, Energy = -56.270810-0.210071j, Var = 40.952774
Step = 27795, Energy = -56.741916-0.369668j, Var = 56.926948
Step = 27800, Energy = -56.385241+0.460887j, Var = 37.200083
Step = 27805, Energy = -57.050955-0.289758j, Var = 29.584914
Step = 27810, Energy = -57.206039+0.694982j, Var = 26.780591
Step = 27815, Energy = -57.458610-0.516524j, Var = 17.849313
Step = 27820, Energy = -57.228248-0.171239j, Var = 24.977312
Step = 27825, Energy = -57.233106+0.607074j, Var = 27.936191
Step = 27830, Energy = -57.646491-0.182340j, Var = 20.730458
Step = 27835, Energy = -56.669035-0.055546j, Var = 52.370062
Step = 27840, Energy = -57.171716-0.420722j, Var = 30.077701
Step = 27845, Energy = -57.415996+0.138145j, Var = 24.185491
Step = 27850, Energy = -57.238431-0.070619j, Var = 34.979362
Step = 27855, Energy = -57.058876-0.109896j, Var = 34.175844
Step = 27860, Energy = -57.335153-0.070294j, Var = 25.048113
Step = 27865, Energy = -57.616056+0.185367j, Var = 29.384532
Step = 27870, Energy = -57.657841-0.323894j, Var = 19.794994
Step = 27875, Energy = -57.264048-0.328595j, Var = 22.738252
Step = 27880, Energy = -57.314824-0.530350j, Var = 25.758370
Step = 27885, Energy = -57.115038-0.291149j, Var = 26.763977
Step = 27890, Energy = -56.703219+0.111596j, Var = 54.481483
Step = 27895, Energy = -56.760201-0.409356j, Var = 32.412921
Step = 27900, Energy = -56.676877-0.629664j, Var = 35.638051
Step = 27905, Energy = -57.127664+0.405635j, Var = 24.273573
Step = 27910, Energy = -56.757144-0.658671j, Var = 34.681653
Step = 27915, Energy = -57.670061-0.015009j, Var = 18.134382
Step = 27920, Energy = -56.972421-0.322510j, Var = 27.209184
Step = 27925, Energy = -57.256957-0.010737j, Var = 39.375389
Step = 27930, Energy = -57.030543+1.321440j, Var = 44.445885
Step = 27935, Energy = -57.354972+0.292288j, Var = 32.856015
Step = 27940, Energy = -56.678085+0.040429j, Var = 57.965040
Step = 27945, Energy = -57.523747+0.465438j, Var = 23.974470
Step = 27950, Energy = -57.567608-0.372404j, Var = 26.757818
Step = 27955, Energy = -56.996502-0.008870j, Var = 22.459638
Step = 27960, Energy = -57.530670+0.188396j, Var = 23.048944
Step = 27965, Energy = -57.199657+0.418630j, Var = 27.895430
Step = 27970, Energy = -57.506646-0.068188j, Var = 26.305843
Step = 27975, Energy = -57.690753+0.142871j, Var = 24.182826
Step = 27980, Energy = -57.827824+0.045209j, Var = 31.435780
Step = 27985, Energy = -57.755256+0.006582j, Var = 12.855880
Step = 27990, Energy = -57.423387-0.252974j, Var = 28.774113
Step = 27995, Energy = -57.520309-0.396177j, Var = 26.640545
Step = 28000, Energy = -57.080680-0.276668j, Var = 66.307077
Step = 28005, Energy = -57.636891+0.274270j, Var = 22.146884
Step = 28010, Energy = -57.478611-0.321034j, Var = 20.472084
Step = 28015, Energy = -57.936276+0.186336j, Var = 17.882909
Step = 28020, Energy = -58.063646-0.266626j, Var = 25.015801
Step = 28025, Energy = -57.696656+0.335419j, Var = 28.210121
Step = 28030, Energy = -58.107429+0.244125j, Var = 17.596683
Step = 28035, Energy = -57.431782+0.276102j, Var = 31.349591
Step = 28040, Energy = -57.654461+0.343821j, Var = 16.889776
Step = 28045, Energy = -56.920155+0.304034j, Var = 54.617086
Step = 28050, Energy = -56.824822-0.456737j, Var = 37.247593
Step = 28055, Energy = -57.946693-0.389466j, Var = 15.235483
Step = 28060, Energy = -58.041429+0.424911j, Var = 22.287392
Step = 28065, Energy = -57.469119-0.635448j, Var = 34.135911
Step = 28070, Energy = -57.848053+0.713746j, Var = 21.575712
Step = 28075, Energy = -57.210276-0.129764j, Var = 27.343624
Step = 28080, Energy = -57.819431+0.283650j, Var = 17.495707
Step = 28085, Energy = -57.301066-0.048863j, Var = 30.886216
Step = 28090, Energy = -58.024579+0.360815j, Var = 12.620355
Step = 28095, Energy = -57.771316+0.302290j, Var = 20.696495
Step = 28100, Energy = -57.548063-0.269494j, Var = 27.052727
Step = 28105, Energy = -57.412740+0.325456j, Var = 24.799683
Step = 28110, Energy = -57.660511-0.199230j, Var = 21.966608
Step = 28115, Energy = -57.037337+0.018246j, Var = 43.250891
Step = 28120, Energy = -57.394860+0.357772j, Var = 35.524333
Step = 28125, Energy = -57.131255+0.489404j, Var = 38.423568
Step = 28130, Energy = -57.522131-0.565583j, Var = 59.771843
Step = 28135, Energy = -58.128565+0.030462j, Var = 29.548191
Step = 28140, Energy = -57.756984+0.099381j, Var = 18.264271
Step = 28145, Energy = -57.753971-0.118402j, Var = 21.704412
Step = 28150, Energy = -57.933700+0.336464j, Var = 23.703392
Step = 28155, Energy = -56.876630-0.397301j, Var = 56.798264
Step = 28160, Energy = -58.538631-0.575629j, Var = 20.516167
Step = 28165, Energy = -57.722629-0.080226j, Var = 23.571258
Step = 28170, Energy = -57.728049-0.284214j, Var = 16.863349
Step = 28175, Energy = -57.587344-0.248577j, Var = 36.751136
Step = 28180, Energy = -57.617013-0.060957j, Var = 29.225712
Step = 28185, Energy = -56.815967+0.534882j, Var = 60.798356
Step = 28190, Energy = -57.408077-0.093410j, Var = 24.264694
Step = 28195, Energy = -58.194152+0.449694j, Var = 16.922761
Step = 28200, Energy = -58.138982-0.132791j, Var = 21.757696
Step = 28205, Energy = -57.932421-0.036315j, Var = 20.939316
Step = 28210, Energy = -58.053958-0.039800j, Var = 19.962729
Step = 28215, Energy = -57.654513-0.346600j, Var = 19.187168
Step = 28220, Energy = -57.420581-0.016440j, Var = 36.117217
Step = 28225, Energy = -57.997787+0.196715j, Var = 26.146110
Step = 28230, Energy = -58.445062-0.454037j, Var = 14.099522
Step = 28235, Energy = -58.208156-1.033181j, Var = 29.392641
Step = 28240, Energy = -57.584075-0.193029j, Var = 31.284855
Step = 28245, Energy = -57.725245-0.412773j, Var = 30.437174
Step = 28250, Energy = -57.736212+0.673553j, Var = 19.053977
Step = 28255, Energy = -58.023193-0.268901j, Var = 23.893322
Step = 28260, Energy = -57.757470-0.248138j, Var = 17.054798
Step = 28265, Energy = -58.372424-0.647185j, Var = 14.836799
Step = 28270, Energy = -57.431551+0.087981j, Var = 45.767282
Step = 28275, Energy = -57.465116-0.207828j, Var = 19.153685
Step = 28280, Energy = -58.194216-0.111867j, Var = 20.906403
Step = 28285, Energy = -58.190114-0.133247j, Var = 18.557338
Step = 28290, Energy = -57.738660+0.037248j, Var = 32.518278
Step = 28295, Energy = -58.177782-0.205546j, Var = 22.357304
Step = 28300, Energy = -57.807276+0.384083j, Var = 13.699521
Step = 28305, Energy = -57.819100+0.008047j, Var = 31.002190
Step = 28310, Energy = -58.373677+0.153510j, Var = 22.442078
Step = 28315, Energy = -57.635627-0.175447j, Var = 18.678453
Step = 28320, Energy = -58.776003-0.668010j, Var = 24.743896
Step = 28325, Energy = -58.041522+0.280691j, Var = 27.175233
Step = 28330, Energy = -58.225517+0.449883j, Var = 17.775747
Step = 28335, Energy = -57.998473-0.230742j, Var = 31.762773
Step = 28340, Energy = -58.008224+0.001548j, Var = 18.604418
Step = 28345, Energy = -58.101261-0.111262j, Var = 30.472036
Step = 28350, Energy = -57.880010+0.341535j, Var = 32.588631
Step = 28355, Energy = -57.877764-0.324316j, Var = 27.742260
Step = 28360, Energy = -58.174676+0.203941j, Var = 19.754496
Step = 28365, Energy = -58.521392-0.569686j, Var = 21.168594
Step = 28370, Energy = -57.394705-0.141380j, Var = 35.790348
Step = 28375, Energy = -58.254450+0.117829j, Var = 31.997177
Step = 28380, Energy = -57.925760+0.205854j, Var = 30.624491
Step = 28385, Energy = -58.154354-0.781030j, Var = 18.946366
Step = 28390, Energy = -58.253736-0.002137j, Var = 15.899229
Step = 28395, Energy = -58.327422-0.026155j, Var = 17.644975
Step = 28400, Energy = -58.261147-0.838673j, Var = 30.005627
Step = 28405, Energy = -58.295012-0.110585j, Var = 22.936509
Step = 28410, Energy = -58.520260+0.849146j, Var = 18.880768
Step = 28415, Energy = -58.431309-0.122701j, Var = 15.565370
Step = 28420, Energy = -58.180080-0.253281j, Var = 33.754139
Step = 28425, Energy = -58.522197+0.078641j, Var = 18.424786
Step = 28430, Energy = -58.129536-0.285601j, Var = 37.933329
Step = 28435, Energy = -58.147327+0.376561j, Var = 14.777225
Step = 28440, Energy = -58.140696+0.399307j, Var = 17.038782
Step = 28445, Energy = -58.370435+0.936116j, Var = 21.712233
Step = 28450, Energy = -58.227516-0.037453j, Var = 18.136368
Step = 28455, Energy = -58.055223+0.372809j, Var = 19.544864
Step = 28460, Energy = -58.012173-0.441675j, Var = 15.564770
Step = 28465, Energy = -58.541449-0.922270j, Var = 21.495419
Step = 28470, Energy = -58.692570+0.575471j, Var = 15.680250
Step = 28475, Energy = -57.685236+0.198567j, Var = 53.387882
Step = 28480, Energy = -58.130465-0.440421j, Var = 12.930029
Step = 28485, Energy = -58.156679-0.005292j, Var = 25.597594
Step = 28490, Energy = -58.799238+0.090450j, Var = 23.946739
Step = 28495, Energy = -57.846616-0.271101j, Var = 29.076134
Step = 28500, Energy = -58.012600-0.067989j, Var = 39.866153
Step = 28505, Energy = -58.168602+0.022170j, Var = 34.315264
Step = 28510, Energy = -58.045474-0.040384j, Var = 17.373026
Step = 28515, Energy = -58.021263+0.521131j, Var = 20.573201
Step = 28520, Energy = -58.238542+0.365490j, Var = 19.650582
Step = 28525, Energy = -57.873893+0.384418j, Var = 20.752197
Step = 28530, Energy = -58.569750+0.211118j, Var = 15.809353
Step = 28535, Energy = -57.352978-0.512109j, Var = 37.765368
Step = 28540, Energy = -57.692139-0.141682j, Var = 25.090833
Step = 28545, Energy = -58.177307-0.028670j, Var = 15.342935
Step = 28550, Energy = -58.392407-0.428011j, Var = 26.026675
Step = 28555, Energy = -58.175022+0.079012j, Var = 28.351186
Step = 28560, Energy = -57.692431-0.337952j, Var = 42.108939
Step = 28565, Energy = -57.985246-0.154364j, Var = 45.883325
Step = 28570, Energy = -58.155449-0.213047j, Var = 25.182382
Step = 28575, Energy = -58.380541-0.153703j, Var = 21.134912
Step = 28580, Energy = -57.728006-0.053417j, Var = 31.594427
Step = 28585, Energy = -57.990650-0.186472j, Var = 32.228278
Step = 28590, Energy = -58.322388+0.377938j, Var = 15.843307
Step = 28595, Energy = -58.019130-0.328520j, Var = 19.933409
Step = 28600, Energy = -58.431998+0.186477j, Var = 28.964395
Step = 28605, Energy = -58.414902-0.354689j, Var = 14.024658
Step = 28610, Energy = -58.394214+0.105468j, Var = 26.974937
Step = 28615, Energy = -58.169397+0.115436j, Var = 35.280552
Step = 28620, Energy = -58.268632-0.328360j, Var = 26.606663
Step = 28625, Energy = -58.634978-0.082848j, Var = 13.892858
Step = 28630, Energy = -58.697349+0.352119j, Var = 32.809577
Step = 28635, Energy = -58.279923+0.423471j, Var = 22.248435
Step = 28640, Energy = -57.735209+0.247437j, Var = 37.798135
Step = 28645, Energy = -58.901857-0.177962j, Var = 14.308770
Step = 28650, Energy = -58.597955-0.378903j, Var = 25.440814
Step = 28655, Energy = -57.993256+0.634227j, Var = 21.809889
Step = 28660, Energy = -58.588531-0.433905j, Var = 18.513552
Step = 28665, Energy = -58.534530+0.151849j, Var = 16.475943
Step = 28670, Energy = -58.476395+0.230930j, Var = 19.429601
Step = 28675, Energy = -58.182135-0.193444j, Var = 16.833575
Step = 28680, Energy = -58.506159-0.346444j, Var = 19.884870
Step = 28685, Energy = -58.286315+0.108897j, Var = 26.227447
Step = 28690, Energy = -57.755167+0.219814j, Var = 23.621737
Step = 28695, Energy = -58.524924-0.267592j, Var = 15.388838
Step = 28700, Energy = -58.525787-0.303731j, Var = 8.850354
Step = 28705, Energy = -58.442205-0.589157j, Var = 29.047799
Step = 28710, Energy = -57.940089+0.379817j, Var = 22.339369
Step = 28715, Energy = -57.937610+0.121144j, Var = 42.708224
Step = 28720, Energy = -58.601251+0.394081j, Var = 17.469640
Step = 28725, Energy = -58.486174+0.017107j, Var = 29.610571
Step = 28730, Energy = -57.832327+0.222286j, Var = 20.444956
Step = 28735, Energy = -58.594459+0.059953j, Var = 20.395978
Step = 28740, Energy = -58.318799-0.078107j, Var = 19.748507
Step = 28745, Energy = -58.577381+0.028781j, Var = 19.931825
Step = 28750, Energy = -58.522153-0.334794j, Var = 21.457911
Step = 28755, Energy = -57.972407+0.114614j, Var = 28.120060
Step = 28760, Energy = -58.428359+0.232954j, Var = 17.071158
Step = 28765, Energy = -58.365187-0.068345j, Var = 25.593549
Step = 28770, Energy = -58.455759-0.342748j, Var = 36.257166
Step = 28775, Energy = -58.855241-0.115437j, Var = 16.257287
Step = 28780, Energy = -58.500935-0.183530j, Var = 22.618042
Step = 28785, Energy = -58.435806+0.245671j, Var = 15.936276
Step = 28790, Energy = -58.634971+0.189769j, Var = 17.580527
Step = 28795, Energy = -58.335147-0.105323j, Var = 25.778590
Step = 28800, Energy = -58.810818+0.125455j, Var = 14.527977
Step = 28805, Energy = -58.072892-0.106551j, Var = 29.113618
Step = 28810, Energy = -58.455314-0.005255j, Var = 16.302336
Step = 28815, Energy = -58.480975-0.580306j, Var = 14.504793
Step = 28820, Energy = -58.767957-0.290919j, Var = 10.949060
Step = 28825, Energy = -58.534838+0.475027j, Var = 19.043389
Step = 28830, Energy = -58.646938-0.200890j, Var = 24.729620
Step = 28835, Energy = -58.791905+0.299507j, Var = 16.928533
Step = 28840, Energy = -58.183252+0.682168j, Var = 30.967273
Step = 28845, Energy = -58.899067-0.474415j, Var = 17.247522
Step = 28850, Energy = -58.647950-0.016415j, Var = 31.329201
Step = 28855, Energy = -58.900615-0.457657j, Var = 15.018472
Step = 28860, Energy = -58.487434-0.723878j, Var = 37.662653
Step = 28865, Energy = -58.501129+0.247611j, Var = 29.244351
Step = 28870, Energy = -58.885601-0.133716j, Var = 16.276521
Step = 28875, Energy = -59.012372+0.234496j, Var = 23.288804
Step = 28880, Energy = -58.625418-0.120499j, Var = 17.172367
Step = 28885, Energy = -58.071222+0.484509j, Var = 49.104278
Step = 28890, Energy = -59.080826+0.038668j, Var = 16.615147
Step = 28895, Energy = -58.285167-0.686087j, Var = 44.566417
Step = 28900, Energy = -58.980769+0.083377j, Var = 18.393484
Step = 28905, Energy = -58.254650+0.575635j, Var = 18.579779
Step = 28910, Energy = -57.695352-0.217689j, Var = 46.451651
Step = 28915, Energy = -58.484127-0.184206j, Var = 20.231659
Step = 28920, Energy = -58.905542-0.330506j, Var = 20.924803
Step = 28925, Energy = -57.631852-0.103838j, Var = 43.503385
