N = 64, model_type = GRU
Step = 18080, Energy = -53.579889-0.452104j, Var = 21.172664, Loss = -3.944181
Step = 18085, Energy = -53.294933-0.126102j, Var = 16.043456, Loss = 1.619751
Step = 18090, Energy = -54.284575-0.547573j, Var = 49.592279, Loss = -10.395021
Step = 18095, Energy = -53.654034+0.169202j, Var = 13.040756, Loss = 6.328957
Step = 18100, Energy = -53.009565+0.188196j, Var = 34.221564, Loss = 7.573950
Step = 18105, Energy = -53.250226-0.603354j, Var = 42.456161, Loss = -16.644915
Step = 18110, Energy = -52.284939-0.281510j, Var = 35.301161, Loss = 7.228076
Step = 18115, Energy = -52.747619-0.381084j, Var = 45.939115, Loss = -2.351977
Step = 18120, Energy = -51.558853-0.036839j, Var = 31.274158, Loss = -2.547004
Step = 18125, Energy = -51.662882-0.173179j, Var = 23.501045, Loss = 9.193412
Step = 18130, Energy = -51.373775+0.451556j, Var = 54.418134, Loss = -3.644560
Step = 18135, Energy = -53.297359+0.483412j, Var = 43.170517, Loss = 0.618006
Step = 18140, Energy = -52.555139+0.311670j, Var = 29.119848, Loss = -3.988974
Step = 18145, Energy = -53.315920+0.273526j, Var = 33.645519, Loss = 16.734355
Step = 18150, Energy = -53.786404+0.211293j, Var = 22.586401, Loss = 0.708817
Step = 18155, Energy = -53.129301+0.166400j, Var = 26.178477, Loss = -3.402573
Step = 18160, Energy = -53.443359+0.697069j, Var = 32.709526, Loss = -7.542644
Step = 18165, Energy = -54.042150+0.502200j, Var = 41.410956, Loss = 14.031008
Step = 18170, Energy = -48.120596-0.230713j, Var = 125.239704, Loss = -38.631504
Step = 18175, Energy = -29.988039-0.851826j, Var = 220.092520, Loss = -7.251141
Step = 18180, Energy = -29.112563-0.836994j, Var = 100.212281, Loss = 27.989027
Step = 18185, Energy = -31.106117-0.572760j, Var = 78.531150, Loss = 21.790361
Step = 18190, Energy = -34.290600+0.033145j, Var = 77.043757, Loss = 6.729690
Step = 18195, Energy = -35.999303+0.023711j, Var = 82.419151, Loss = 65.776458
Step = 18200, Energy = -38.948320-0.596281j, Var = 53.461777, Loss = 34.863305
Step = 18205, Energy = -41.475910+0.149026j, Var = 49.100958, Loss = -7.439457
Step = 18210, Energy = -43.239589-0.216436j, Var = 44.497348, Loss = 19.513955
Step = 18215, Energy = -43.172257+0.352634j, Var = 55.218125, Loss = 3.638034
Step = 18220, Energy = -44.963650+0.914853j, Var = 31.627750, Loss = -8.409248
Step = 18225, Energy = -45.602600-0.143876j, Var = 33.382479, Loss = 18.552264
Step = 18230, Energy = -45.027842+0.310646j, Var = 54.190432, Loss = 3.528197
Step = 18235, Energy = -46.512660+0.318792j, Var = 32.598272, Loss = -4.594536
Step = 18240, Energy = -46.345260-0.389029j, Var = 30.489962, Loss = -12.540044
Step = 18245, Energy = -46.312874-0.251698j, Var = 33.947706, Loss = 8.146171
Step = 18250, Energy = -45.776711-0.289002j, Var = 32.159607, Loss = -0.896495
Step = 18255, Energy = -46.557976+0.043239j, Var = 38.693035, Loss = 12.179285
Step = 18260, Energy = -45.292374+0.087046j, Var = 47.437130, Loss = 21.186205
Step = 18265, Energy = -46.398475-0.037035j, Var = 61.626805, Loss = -3.703488
Step = 18270, Energy = -47.433292-0.207617j, Var = 27.378120, Loss = -4.548477
Step = 18275, Energy = -46.593283-0.228531j, Var = 24.123530, Loss = -11.890365
Step = 18280, Energy = -46.378961+0.147061j, Var = 27.965392, Loss = -13.708753
Step = 18285, Energy = -46.505786-0.017743j, Var = 32.298544, Loss = -5.379934
Step = 18290, Energy = -46.685715-0.157346j, Var = 32.245136, Loss = -0.959696
Step = 18295, Energy = -45.738190+0.145662j, Var = 51.868414, Loss = 2.449709
Step = 18300, Energy = -46.620085+0.171672j, Var = 21.588782, Loss = 6.566624
Step = 18305, Energy = -48.025492+0.062610j, Var = 23.997856, Loss = 1.610513
Step = 18310, Energy = -47.814506+0.006578j, Var = 29.006560, Loss = 1.498241
Step = 18315, Energy = -46.917728-0.100837j, Var = 20.227519, Loss = 5.325721
Step = 18320, Energy = -48.147596+0.012102j, Var = 22.572952, Loss = -8.383008
Step = 18325, Energy = -47.236465+0.009976j, Var = 21.157976, Loss = 5.054902
Step = 18330, Energy = -47.172434-0.100304j, Var = 26.512006, Loss = 0.979512
Step = 18335, Energy = -47.916316+0.115901j, Var = 19.338891, Loss = 12.138350
Step = 18340, Energy = -47.720164+0.186759j, Var = 34.813645, Loss = 6.428422
Step = 18345, Energy = -47.532869+0.110617j, Var = 35.493691, Loss = 6.174243
Step = 18350, Energy = -48.187413+0.110218j, Var = 29.214981, Loss = 3.508777
Step = 18355, Energy = -47.155760+0.467007j, Var = 26.663528, Loss = 3.905605
Step = 18360, Energy = -47.773883-0.250503j, Var = 15.859651, Loss = 5.067742
Step = 18365, Energy = -47.801191-0.155276j, Var = 35.728524, Loss = -23.878009
Step = 18370, Energy = -47.519344-0.163981j, Var = 23.091283, Loss = -19.688803
Step = 18375, Energy = -47.846450-0.196678j, Var = 40.371023, Loss = 8.366266
Step = 18380, Energy = -47.280568-0.014797j, Var = 29.804132, Loss = 7.296902
Step = 18385, Energy = -48.592996-0.227192j, Var = 20.903086, Loss = 10.583780
Step = 18390, Energy = -47.581685+0.202399j, Var = 17.480234, Loss = 11.004276
Step = 18395, Energy = -45.959379+0.167753j, Var = 130.374571, Loss = 2.537889
Step = 18400, Energy = -47.406268-0.308301j, Var = 32.531595, Loss = -12.122911
Step = 18405, Energy = -48.425236+0.081681j, Var = 17.872797, Loss = 15.819238
Step = 18410, Energy = -47.842041-0.026941j, Var = 22.863358, Loss = 12.786095
Step = 18415, Energy = -47.470328-0.354026j, Var = 35.287042, Loss = 23.727234
Step = 18420, Energy = -48.066824-0.433838j, Var = 34.629064, Loss = -13.955230
Step = 18425, Energy = -48.757846-0.464595j, Var = 20.663947, Loss = -4.778687
Step = 18430, Energy = -46.914016-0.328223j, Var = 54.770200, Loss = -25.627479
Step = 18435, Energy = -48.468781+0.228789j, Var = 15.424054, Loss = 1.227185
Step = 18440, Energy = -47.948457+0.125490j, Var = 21.439005, Loss = 3.452104
Step = 18445, Energy = -48.019447+0.133734j, Var = 29.018518, Loss = 12.395327
Step = 18450, Energy = -48.004762+0.228796j, Var = 32.114597, Loss = 12.427977
Step = 18455, Energy = -47.744063-0.341019j, Var = 23.393773, Loss = -7.442029
Step = 18460, Energy = -48.576986-0.038564j, Var = 23.335356, Loss = -6.288103
Step = 18465, Energy = -47.352762+0.181024j, Var = 22.407404, Loss = 4.890185
Step = 18470, Energy = -48.162184-0.039866j, Var = 28.781076, Loss = 7.565917
Step = 18475, Energy = -47.097415+0.160260j, Var = 56.924770, Loss = -0.248351
Step = 18480, Energy = -48.633975+0.164997j, Var = 23.928320, Loss = 0.384140
Step = 18485, Energy = -47.541358+0.259786j, Var = 35.234228, Loss = 2.522817
Step = 18490, Energy = -46.975332+0.231332j, Var = 32.458557, Loss = 7.536179
Step = 18495, Energy = -48.317492-0.082860j, Var = 13.593862, Loss = 14.186289
Step = 18500, Energy = -48.616589-0.145827j, Var = 21.786868, Loss = 10.957618
Step = 18505, Energy = -47.690698+0.278317j, Var = 88.156410, Loss = -0.003092
Step = 18510, Energy = -49.263795-0.110215j, Var = 18.393109, Loss = -3.049426
Step = 18515, Energy = -48.026855+0.082062j, Var = 23.787947, Loss = 3.702842
Step = 18520, Energy = -48.680564-0.343655j, Var = 20.564492, Loss = 5.363507
Step = 18525, Energy = -48.376562+0.109338j, Var = 28.861867, Loss = 14.456738
Step = 18530, Energy = -48.805657+0.023687j, Var = 20.523792, Loss = -0.500117
Step = 18535, Energy = -48.406580-0.277375j, Var = 16.370189, Loss = -27.930168
Step = 18540, Energy = -48.489264+0.405507j, Var = 27.642184, Loss = -22.408691
Step = 18545, Energy = -48.193724-0.250685j, Var = 23.240383, Loss = -15.702273
Step = 18550, Energy = -48.504863+0.009323j, Var = 20.491814, Loss = 12.803982
Step = 18555, Energy = -48.600840-0.024453j, Var = 14.104938, Loss = 7.159832
Step = 18560, Energy = -48.447074-0.018296j, Var = 14.211296, Loss = 6.179261
Step = 18565, Energy = -49.102633+0.096211j, Var = 18.121602, Loss = 5.207976
Step = 18570, Energy = -47.747632+0.216260j, Var = 47.735564, Loss = -6.391777
Step = 18575, Energy = -48.617493-0.157366j, Var = 18.762269, Loss = -0.429344
Step = 18580, Energy = -49.091754-0.208160j, Var = 15.145497, Loss = -3.853461
Step = 18585, Energy = -48.988236-0.158494j, Var = 26.467139, Loss = -3.921305
Step = 18590, Energy = -48.617021-0.033217j, Var = 14.117200, Loss = -0.911235
Step = 18595, Energy = -48.826807+0.178222j, Var = 15.759568, Loss = 9.426183
Step = 18600, Energy = -48.880872+0.066272j, Var = 13.089609, Loss = 3.194134
Step = 18605, Energy = -48.646535-0.118006j, Var = 20.673318, Loss = 2.207360
Step = 18610, Energy = -48.600907-0.056394j, Var = 22.093490, Loss = -6.202123
Step = 18615, Energy = -48.518886+0.078806j, Var = 22.087785, Loss = -3.784033
Step = 18620, Energy = -48.365711+0.309028j, Var = 36.008668, Loss = -11.417829
Step = 18625, Energy = -49.547317+0.027451j, Var = 42.864841, Loss = -16.085051
Step = 18630, Energy = -49.230099-0.144457j, Var = 17.232445, Loss = 6.024774
Step = 18635, Energy = -48.361863+0.252950j, Var = 16.243586, Loss = 12.661971
Step = 18640, Energy = -48.396307-0.031736j, Var = 38.807707, Loss = 5.908550
Step = 18645, Energy = -48.262612+0.115932j, Var = 20.430739, Loss = 4.592419
Step = 18650, Energy = -47.890252-0.007521j, Var = 31.439480, Loss = -15.893699
Step = 18655, Energy = -46.807475+0.176082j, Var = 33.520274, Loss = 22.261323
Step = 18660, Energy = -47.401666-0.041477j, Var = 15.402539, Loss = 34.647121
Step = 18665, Energy = -48.822658+0.248201j, Var = 21.124465, Loss = 18.763618
Step = 18670, Energy = -47.693979-0.043925j, Var = 20.596796, Loss = -14.913171
Step = 18675, Energy = -48.221750+0.047443j, Var = 25.176910, Loss = -32.282714
Step = 18680, Energy = -47.913777-0.173642j, Var = 39.381030, Loss = 29.403099
Step = 18685, Energy = -48.494117+0.046539j, Var = 23.473135, Loss = -4.425754
Step = 18690, Energy = -47.793070+0.523381j, Var = 40.084585, Loss = -24.582656
Step = 18695, Energy = -49.123053-0.133009j, Var = 14.941698, Loss = 8.184325
Step = 18700, Energy = -48.937411-0.120029j, Var = 15.856316, Loss = 2.985864
Step = 18705, Energy = -49.509562-0.280761j, Var = 37.329811, Loss = -6.248464
Step = 18710, Energy = -48.955501+0.015579j, Var = 20.885603, Loss = 1.300261
Step = 18715, Energy = -48.702952+0.140989j, Var = 16.391754, Loss = 3.995440
Step = 18720, Energy = -48.391018-0.031017j, Var = 23.778537, Loss = 2.042175
Step = 18725, Energy = -48.539680+0.307583j, Var = 33.501293, Loss = -25.340541
Step = 18730, Energy = -48.589321+0.074343j, Var = 26.214671, Loss = 6.492751
Step = 18735, Energy = -49.735177+0.153696j, Var = 28.578274, Loss = 2.951495
Step = 18740, Energy = -48.811013+0.172413j, Var = 30.425643, Loss = -6.899781
Step = 18745, Energy = -47.982722+0.005138j, Var = 47.910233, Loss = -22.877836
Step = 18750, Energy = -48.899000-0.151283j, Var = 18.182102, Loss = -1.637745
Step = 18755, Energy = -48.979455+0.182764j, Var = 22.654883, Loss = 9.276925
Step = 18760, Energy = -48.602113+0.004342j, Var = 15.410707, Loss = 5.088193
Step = 18765, Energy = -49.029198+0.290186j, Var = 40.985988, Loss = -4.005272
Step = 18770, Energy = -49.200142+0.057438j, Var = 15.824476, Loss = -11.056223
Step = 18775, Energy = -48.168865-0.198910j, Var = 16.069618, Loss = 4.295665
Step = 18780, Energy = -49.517797+0.214004j, Var = 14.653446, Loss = 19.776425
Step = 18785, Energy = -49.076217-0.570963j, Var = 16.289512, Loss = -6.040468
Step = 18790, Energy = -48.912188-0.192262j, Var = 19.661698, Loss = -1.880709
Step = 18795, Energy = -49.048244+0.355052j, Var = 19.418964, Loss = 13.767848
Step = 18800, Energy = -48.896553+0.133288j, Var = 15.972836, Loss = 10.105470
Step = 18805, Energy = -48.786035-0.235630j, Var = 34.277533, Loss = -18.671672
Step = 18810, Energy = -49.567599+0.167466j, Var = 19.173075, Loss = -5.446103
Step = 18815, Energy = -48.652081-0.115727j, Var = 12.281211, Loss = -0.621839
Step = 18820, Energy = -49.085664+0.052957j, Var = 17.886946, Loss = 20.466354
Step = 18825, Energy = -48.080443+0.050057j, Var = 54.415576, Loss = -17.715640
Step = 18830, Energy = -48.726457+0.094711j, Var = 28.152250, Loss = -0.056421
Step = 18835, Energy = -49.288408-0.199050j, Var = 13.263706, Loss = -6.001471
Step = 18840, Energy = -48.630999-0.054448j, Var = 19.948933, Loss = 17.716091
Step = 18845, Energy = -48.014247+0.111487j, Var = 29.192865, Loss = 37.394099
Step = 18850, Energy = -48.847313-0.050108j, Var = 11.471259, Loss = -1.611971
Step = 18855, Energy = -48.023948+0.067146j, Var = 63.198275, Loss = -9.689744
Step = 18860, Energy = -49.544489-0.149626j, Var = 11.620359, Loss = -7.646067
Step = 18865, Energy = -48.866214+0.036861j, Var = 22.373708, Loss = 2.501597
Step = 18870, Energy = -48.232994+0.261634j, Var = 14.920697, Loss = -23.574322
Step = 18875, Energy = -48.273381+0.027250j, Var = 17.414066, Loss = 13.747944
Step = 18880, Energy = -48.586468+0.065174j, Var = 52.048756, Loss = -16.453958
Step = 18885, Energy = -48.049164-0.084689j, Var = 28.547077, Loss = -27.434768
Step = 18890, Energy = -49.254828-0.416697j, Var = 18.854327, Loss = 15.518240
Step = 18895, Energy = -48.921196-0.288061j, Var = 16.553236, Loss = 11.468681
Step = 18900, Energy = -49.281338-0.069926j, Var = 15.855130, Loss = -27.109666
Step = 18905, Energy = -48.832372-0.126583j, Var = 15.712136, Loss = -7.344817
Step = 18910, Energy = -48.695157+0.002378j, Var = 16.893808, Loss = 11.212314
Step = 18915, Energy = -49.507962+0.034493j, Var = 16.489800, Loss = 2.083834
Step = 18920, Energy = -48.932094-0.154027j, Var = 40.030991, Loss = -2.320528
Step = 18925, Energy = -49.412136-0.242353j, Var = 20.764999, Loss = 0.162045
Step = 18930, Energy = -48.933292+0.436793j, Var = 20.730122, Loss = -11.379574
Step = 18935, Energy = -49.671120-0.176300j, Var = 19.757971, Loss = -8.945028
Step = 18940, Energy = -49.193248+0.067334j, Var = 19.597421, Loss = 3.778934
Step = 18945, Energy = -49.050378+0.207968j, Var = 37.402843, Loss = 7.962478
Step = 18950, Energy = -49.163053+0.232171j, Var = 20.367041, Loss = 1.755006
Step = 18955, Energy = -49.916392+0.093369j, Var = 15.505103, Loss = 0.525515
Step = 18960, Energy = -48.673290-0.010599j, Var = 38.558921, Loss = 7.448614
Step = 18965, Energy = -48.716942+0.033268j, Var = 15.863250, Loss = 10.132080
Step = 18970, Energy = -48.954262-0.188531j, Var = 35.390826, Loss = -6.202578
Step = 18975, Energy = -49.440249-0.112400j, Var = 12.641415, Loss = -8.209139
Step = 18980, Energy = -49.334337-0.100866j, Var = 15.792558, Loss = -4.236023
Step = 18985, Energy = -48.409089+0.372067j, Var = 63.646779, Loss = 3.108550
Step = 18990, Energy = -48.376946+0.035481j, Var = 22.076798, Loss = -6.386275
Step = 18995, Energy = -49.107868-0.142803j, Var = 12.527727, Loss = -2.874525
Step = 19000, Energy = -49.831639-0.170026j, Var = 16.433424, Loss = 18.156073
Step = 19005, Energy = -48.630232+0.235089j, Var = 19.046931, Loss = -13.111620
Step = 19010, Energy = -49.666113-0.116233j, Var = 15.163075, Loss = -2.437806
Step = 19015, Energy = -49.649616-0.225314j, Var = 12.949000, Loss = -5.555621
Step = 19020, Energy = -49.468502+0.041774j, Var = 9.865672, Loss = 3.084559
Step = 19025, Energy = -50.259575+0.093909j, Var = 17.429961, Loss = -13.224389
Step = 19030, Energy = -49.219437+0.138530j, Var = 13.680904, Loss = -9.020950
Step = 19035, Energy = -48.795842+0.123181j, Var = 15.669408, Loss = 6.068567
Step = 19040, Energy = -49.265573+0.030192j, Var = 33.368347, Loss = 7.430640
Step = 19045, Energy = -49.089182+0.082323j, Var = 23.498042, Loss = -8.441712
Step = 19050, Energy = -49.554753+0.371386j, Var = 17.562841, Loss = 6.733832
Step = 19055, Energy = -47.614236+0.177679j, Var = 210.008063, Loss = 9.830389
Step = 19060, Energy = -49.772037+0.136245j, Var = 13.039952, Loss = -1.277405
Step = 19065, Energy = -49.423980-0.101992j, Var = 9.537912, Loss = -5.471289
Step = 19070, Energy = -50.173647-0.120238j, Var = 24.361371, Loss = 9.084982
Step = 19075, Energy = -48.934140+0.198291j, Var = 19.181866, Loss = 5.105480
Step = 19080, Energy = -48.603398+0.011352j, Var = 14.559878, Loss = -19.450368
Step = 19085, Energy = -49.446141-0.210859j, Var = 17.932655, Loss = 2.235320
Step = 19090, Energy = -50.008791-0.053835j, Var = 14.724719, Loss = 0.001647
Step = 19095, Energy = -49.657584-0.235552j, Var = 25.318856, Loss = -9.430744
Step = 19100, Energy = -49.550914-0.062053j, Var = 15.189891, Loss = -10.211896
Step = 19105, Energy = -49.568348+0.122874j, Var = 13.759236, Loss = 10.185005
Step = 19110, Energy = -49.779119-0.049684j, Var = 16.559394, Loss = 4.426590
Step = 19115, Energy = -50.411203-0.036044j, Var = 15.085151, Loss = -3.970053
Step = 19120, Energy = -48.284177-0.220527j, Var = 31.641655, Loss = -7.655245
Step = 19125, Energy = -49.648276-0.084256j, Var = 36.443965, Loss = 3.176612
Step = 19130, Energy = -48.055106-0.123702j, Var = 297.233793, Loss = -11.383669
Step = 19135, Energy = -49.215906-0.047539j, Var = 38.128179, Loss = -19.746192
Step = 19140, Energy = -49.813335-0.123874j, Var = 25.800689, Loss = -3.104841
Step = 19145, Energy = -48.998370+0.206360j, Var = 19.144360, Loss = 9.408466
Step = 19150, Energy = -49.509908+0.134005j, Var = 18.349076, Loss = -2.692190
Step = 19155, Energy = -49.104578+0.140991j, Var = 21.418392, Loss = -9.010085
Step = 19160, Energy = -49.626149+0.034087j, Var = 31.440579, Loss = 13.332134
Step = 19165, Energy = -49.179373-0.137478j, Var = 17.423421, Loss = 0.946178
Step = 19170, Energy = -50.108313-0.305263j, Var = 12.717304, Loss = -3.034127
Step = 19175, Energy = -49.155791-0.151301j, Var = 18.691103, Loss = -1.634515
Step = 19180, Energy = -50.106644+0.563306j, Var = 27.932721, Loss = 3.827362
Step = 19185, Energy = -49.564277-0.196642j, Var = 19.624684, Loss = -2.336909
Step = 19190, Energy = -49.759539-0.027052j, Var = 17.082226, Loss = -1.071673
Step = 19195, Energy = -48.689363+0.073325j, Var = 28.746792, Loss = 3.169156
Step = 19200, Energy = -49.290271+0.031681j, Var = 21.427365, Loss = -2.274707
Step = 19205, Energy = -49.588477+0.047239j, Var = 12.739302, Loss = -0.520650
Step = 19210, Energy = -50.361074-0.205193j, Var = 25.436755, Loss = 1.265006
Step = 19215, Energy = -49.496269+0.131693j, Var = 24.728314, Loss = -4.467012
Step = 19220, Energy = -49.614393-0.258024j, Var = 25.346253, Loss = 1.238783
Step = 19225, Energy = -49.736939+0.279503j, Var = 27.187327, Loss = -2.603406
Step = 19230, Energy = -50.218475-0.128189j, Var = 13.346287, Loss = 14.632818
Step = 19235, Energy = -48.802996-0.038137j, Var = 26.083728, Loss = -12.419171
Step = 19240, Energy = -50.122327-0.298495j, Var = 24.073613, Loss = 0.043116
Step = 19245, Energy = -49.864023-0.042965j, Var = 13.164710, Loss = 4.366988
Step = 19250, Energy = -50.372652+0.155805j, Var = 12.800682, Loss = -0.240347
Step = 19255, Energy = -49.684119-0.080608j, Var = 15.632971, Loss = -5.665368
Step = 19260, Energy = -49.780432+0.259380j, Var = 43.440716, Loss = -4.648726
Step = 19265, Energy = -49.739042+0.201080j, Var = 12.352846, Loss = 6.365051
Step = 19270, Energy = -49.806628+0.088330j, Var = 21.005294, Loss = -7.011628
Step = 19275, Energy = -48.945166+0.631376j, Var = 169.971064, Loss = -16.716433
Step = 19280, Energy = -50.103973+0.045661j, Var = 17.138694, Loss = -12.307833
Step = 19285, Energy = -49.845268-0.255781j, Var = 13.899747, Loss = 1.024729
Step = 19290, Energy = -49.783091+0.098310j, Var = 11.814715, Loss = 15.469862
Step = 19295, Energy = -50.269219-0.371980j, Var = 28.342650, Loss = 5.299962
Step = 19300, Energy = -49.697316+0.138055j, Var = 14.541863, Loss = -1.039912
Step = 19305, Energy = -49.896516+0.079460j, Var = 21.081450, Loss = -5.328811
Step = 19310, Energy = -48.746689+0.788428j, Var = 322.732292, Loss = 6.339343
Step = 19315, Energy = -50.051083-0.062470j, Var = 18.512595, Loss = 18.132296
Step = 19320, Energy = -49.454892-0.012784j, Var = 12.210458, Loss = -14.331790
Step = 19325, Energy = -49.013309-0.256550j, Var = 11.743965, Loss = 6.480014
Step = 19330, Energy = -49.605303-0.076507j, Var = 14.889034, Loss = 2.371048
Step = 19335, Energy = -48.490906+0.128217j, Var = 38.643535, Loss = -6.324815
Step = 19340, Energy = -49.930926-0.215670j, Var = 11.922358, Loss = -3.530738
Step = 19345, Energy = -49.959547+0.147174j, Var = 11.214079, Loss = 8.831413
Step = 19350, Energy = -49.940594-0.001232j, Var = 28.249689, Loss = 5.083628
Step = 19355, Energy = -49.928323-0.074350j, Var = 10.957013, Loss = -13.778623
Step = 19360, Energy = -50.582567-0.366639j, Var = 19.355028, Loss = -2.242520
Step = 19365, Energy = -50.542503-0.099662j, Var = 18.387646, Loss = 2.735746
Step = 19370, Energy = -50.287041-0.242812j, Var = 17.732553, Loss = 10.645706
Step = 19375, Energy = -50.182908-0.270645j, Var = 16.502605, Loss = -3.826190
Step = 19380, Energy = -50.177105+0.171876j, Var = 11.522446, Loss = 0.219760
Step = 19385, Energy = -49.759744+0.022261j, Var = 20.580867, Loss = 3.440327
Step = 19390, Energy = -50.763899-0.118063j, Var = 14.974444, Loss = -5.877079
Step = 19395, Energy = -50.008497-0.235214j, Var = 17.092981, Loss = -2.723550
Step = 19400, Energy = -50.526988+0.011269j, Var = 25.009564, Loss = 5.750043
Step = 19405, Energy = -49.842518-0.267547j, Var = 20.444067, Loss = 15.856980
Step = 19410, Energy = -50.538863-0.135584j, Var = 39.106682, Loss = -5.318183
Step = 19415, Energy = -49.888114+0.072892j, Var = 10.107720, Loss = -7.983850
Step = 19420, Energy = -49.738418+0.066246j, Var = 15.539962, Loss = -5.415703
Step = 19425, Energy = -49.931815-0.023973j, Var = 19.449708, Loss = 5.260878
Step = 19430, Energy = -49.279269+0.166298j, Var = 70.565044, Loss = -1.407336
Step = 19435, Energy = -50.129768-0.237951j, Var = 18.505637, Loss = -15.529978
Step = 19440, Energy = -49.444124+0.039009j, Var = 76.588957, Loss = -2.371335
Step = 19445, Energy = -50.094281+0.061390j, Var = 19.213311, Loss = -0.013846
Step = 19450, Energy = -50.240077+0.131560j, Var = 20.321161, Loss = 4.373329
Step = 19455, Energy = -49.511110+0.158192j, Var = 18.402958, Loss = 3.088474
Step = 19460, Energy = -48.628104+0.792291j, Var = 298.303368, Loss = -49.340372
Step = 19465, Energy = -49.428367-0.251996j, Var = 34.279446, Loss = -26.036270
Step = 19470, Energy = -50.605800+0.075976j, Var = 10.456160, Loss = 6.140210
Step = 19475, Energy = -49.711872+0.166974j, Var = 11.423426, Loss = 10.019579
Step = 19480, Energy = -50.222188-0.042712j, Var = 9.822343, Loss = 0.043878
Step = 19485, Energy = -50.252618-0.113864j, Var = 17.772148, Loss = -8.391748
Step = 19490, Energy = -50.782726+0.303806j, Var = 33.117329, Loss = 8.137313
Step = 19495, Energy = -50.575060+0.032677j, Var = 11.209812, Loss = 7.652683
Step = 19500, Energy = -50.838906-0.013284j, Var = 22.470829, Loss = 4.829670
Step = 19505, Energy = -50.865248+0.022150j, Var = 14.542810, Loss = 3.127248
Step = 19510, Energy = -50.942874+0.022973j, Var = 8.978227, Loss = 0.265400
Step = 19515, Energy = -49.666847-0.420766j, Var = 10.531355, Loss = 8.732258
Step = 19520, Energy = -50.071598-0.043913j, Var = 12.780705, Loss = 1.620864
Step = 19525, Energy = -49.813799-0.129605j, Var = 14.923774, Loss = -12.869310
Step = 19530, Energy = -50.728372+0.262906j, Var = 10.452687, Loss = 8.775450
Step = 19535, Energy = -50.126202-0.199401j, Var = 12.878427, Loss = 0.750742
Step = 19540, Energy = -50.895937+0.065381j, Var = 16.037137, Loss = 4.057355
Step = 19545, Energy = -50.324020-0.087936j, Var = 11.550277, Loss = 4.333032
Step = 19550, Energy = -50.294914+0.026508j, Var = 11.940494, Loss = -11.551851
Step = 19555, Energy = -50.807522-0.031878j, Var = 7.323958, Loss = 11.039490
Step = 19560, Energy = -50.064682-0.249735j, Var = 28.944733, Loss = -5.659101
Step = 19565, Energy = -49.881310-0.015109j, Var = 13.282140, Loss = 2.791873
Step = 19570, Energy = -50.160086+0.046957j, Var = 21.284881, Loss = -16.869178
Step = 19575, Energy = -50.168047-0.171708j, Var = 21.870355, Loss = 14.583893
Step = 19580, Energy = -50.708100-0.377364j, Var = 20.162330, Loss = -0.904202
Step = 19585, Energy = -50.301274+0.043627j, Var = 14.038829, Loss = -7.545285
Step = 19590, Energy = -51.269082-0.064620j, Var = 18.558129, Loss = -0.558383
Step = 19595, Energy = -50.770551-0.291728j, Var = 12.469240, Loss = 3.874177
Step = 19600, Energy = -50.912236-0.136040j, Var = 13.205867, Loss = 3.305875
Step = 19605, Energy = -50.520331-0.089134j, Var = 46.223248, Loss = -10.129884
Step = 19610, Energy = -50.879120+0.009005j, Var = 10.313824, Loss = -0.308862
Step = 19615, Energy = -50.948893-0.122471j, Var = 13.061124, Loss = 6.931315
Step = 19620, Energy = -50.685998-0.025839j, Var = 12.335907, Loss = -2.000354
Step = 19625, Energy = -50.466506+0.017536j, Var = 10.326909, Loss = 1.563707
Step = 19630, Energy = -50.514876+0.180546j, Var = 25.836732, Loss = -5.761285
Step = 19635, Energy = -50.660441-0.328259j, Var = 17.576036, Loss = 10.586468
Step = 19640, Energy = -50.517455-0.170534j, Var = 14.257421, Loss = -7.457523
Step = 19645, Energy = -50.837941-0.268424j, Var = 8.578420, Loss = -6.297006
Step = 19650, Energy = -50.620875+0.118921j, Var = 7.247230, Loss = 10.734817
Step = 19655, Energy = -50.656248+0.032849j, Var = 27.926662, Loss = -5.567030
Step = 19660, Energy = -50.220602+0.198798j, Var = 11.948374, Loss = -1.440369
Step = 19665, Energy = -49.883393-0.088425j, Var = 13.648307, Loss = -3.439090
Step = 19670, Energy = -50.735325-0.038996j, Var = 8.961036, Loss = 8.719574
Step = 19675, Energy = -50.567767+0.133410j, Var = 10.807542, Loss = -2.605951
Step = 19680, Energy = -50.569688-0.333394j, Var = 14.311489, Loss = -7.795392
Step = 19685, Energy = -50.509720-0.979807j, Var = 31.605289, Loss = 32.732473
Step = 19690, Energy = -50.488797-0.174574j, Var = 10.499110, Loss = 7.664135
Step = 19695, Energy = -50.179815-0.286623j, Var = 16.084441, Loss = -12.599743
Step = 19700, Energy = -49.199964+0.050210j, Var = 210.690516, Loss = -20.664542
Step = 19705, Energy = -50.210789+0.038389j, Var = 12.013735, Loss = 3.403379
Step = 19710, Energy = -49.177688-0.008241j, Var = 32.385062, Loss = -16.616928
Step = 19715, Energy = -51.015843-0.376694j, Var = 13.619060, Loss = -10.301996
Step = 19720, Energy = -50.238761+0.083115j, Var = 10.873534, Loss = -7.722721
Step = 19725, Energy = -50.835657+0.052553j, Var = 37.506541, Loss = -2.011994
Step = 19730, Energy = -50.295137-0.077865j, Var = 12.875685, Loss = 9.719907
Step = 19735, Energy = -50.737843+0.170737j, Var = 10.225268, Loss = -1.606339
Step = 19740, Energy = -50.616672-0.199283j, Var = 11.855172, Loss = 7.660843
